Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.017374063746577,0.0137149820478792,0.0210055094974948
Andhra Pradesh,1991,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0170868710277039,0.0134994770398782,0.0207278979155484
Andhra Pradesh,1992,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0167810607655163,0.0133310372282308,0.0203060645883189
Andhra Pradesh,1993,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0164526225393621,0.013102566975311,0.0200272280210943
Andhra Pradesh,1994,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0161015736084754,0.0128196284158245,0.0196990267498502
Andhra Pradesh,1995,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0157312274140135,0.0123755149976028,0.0194341525754885
Andhra Pradesh,1996,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0153261614051267,0.0121096472306599,0.018901219506514
Andhra Pradesh,1997,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0148641223414415,0.0116730905262276,0.018442590315804
Andhra Pradesh,1998,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0143780705984657,0.0111477586734741,0.0178505204685911
Andhra Pradesh,1999,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.013886126325003,0.0107172841902885,0.0173861879296246
Andhra Pradesh,2000,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0134121152679625,0.0102998202446237,0.0170835018120503
Andhra Pradesh,2001,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0129168412760594,0.009982611158897,0.0163357563303513
Andhra Pradesh,2002,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0124209071245997,0.0095561089734337,0.0155774379560239
Andhra Pradesh,2003,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0119242359647633,0.00914089219935,0.0149751859608308
Andhra Pradesh,2004,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0114347566049125,0.0086993933790597,0.0145289578028828
Andhra Pradesh,2005,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0109548633968654,0.0082852178321221,0.0140106697442894
Andhra Pradesh,2006,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0105136046515288,0.0079809762279286,0.0134366399407303
Andhra Pradesh,2007,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0100762712017186,0.0076407543207432,0.0128637503346368
Andhra Pradesh,2008,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0096400461840216,0.0072888364929891,0.0123354465851036
Andhra Pradesh,2009,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0092015473326168,0.0069296413954657,0.0117864612116752
Andhra Pradesh,2010,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.008757707406661,0.0065622962852832,0.0112983799175679
Andhra Pradesh,2011,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0082811280047759,0.006166855637802,0.0106631924821586
Andhra Pradesh,2012,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0077806681732041,0.0058606348238761,0.010018446750544
Andhra Pradesh,2013,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0072925329024247,0.0054039819161463,0.0093916900964689
Andhra Pradesh,2014,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0068525112909356,0.0050870762720536,0.0088517287856146
Andhra Pradesh,2015,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0064941342105934,0.0047977463309264,0.0084724227474973
Andhra Pradesh,2016,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.006211472682799,0.0045490792562931,0.008107631242667
Andhra Pradesh,2017,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.005958979161874,0.0043998686488242,0.0077808662472209
Andhra Pradesh,2018,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0057329824695099,0.0042357759001891,0.0075063230797743
Andhra Pradesh,2019,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0055310658325923,0.0040682912930126,0.0073018806006744
Andhra Pradesh,2020,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0053417807609076,0.0038771163858155,0.0071430679646069
Andhra Pradesh,2021,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0051101705335224,0.003692242470551,0.0067839635390282
Arunachal Pradesh,1990,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0138032003534113,0.0096508504733148,0.0190108615315005
Arunachal Pradesh,1991,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0142679433805996,0.0100947535078075,0.0192536546918519
Arunachal Pradesh,1992,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0146275884915239,0.0106600402555274,0.0195260548282821
Arunachal Pradesh,1993,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.014876867021286,0.0108842277440715,0.019601365121061
Arunachal Pradesh,1994,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0150139827495541,0.0110262606226878,0.0197136806075865
Arunachal Pradesh,1995,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0150396192844934,0.0110314301591202,0.0197274983848001
Arunachal Pradesh,1996,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0149152246169202,0.0110279447045459,0.0194659209518285
Arunachal Pradesh,1997,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0146183842478881,0.0109728864092438,0.0189506035627343
Arunachal Pradesh,1998,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0142280098139294,0.0106816568973562,0.0183726178288161
Arunachal Pradesh,1999,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0138071224195797,0.0103969640057627,0.017764552557099
Arunachal Pradesh,2000,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0134235638726207,0.0100772983425593,0.0173197102628407
Arunachal Pradesh,2001,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.013023076789555,0.010016264426675,0.0165707469814764
Arunachal Pradesh,2002,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0125870716143262,0.0098394250486518,0.0158912043866964
Arunachal Pradesh,2003,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0121266390902837,0.0094518911781353,0.0153234508138562
Arunachal Pradesh,2004,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0116700366964312,0.0090731456696861,0.0147883444109006
Arunachal Pradesh,2005,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0112398007617895,0.0087399334302042,0.0142764318153442
Arunachal Pradesh,2006,50-69 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0108977201770093,0.0085238006357118,0.0138268644373161
