Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.4451680875011773,0.3741937915628085,0.5186621281912634
Andhra Pradesh,1991,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.4406040477120296,0.3694099035195464,0.5088965582959236
Andhra Pradesh,1992,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.4355209480728529,0.3621325560724027,0.5042638378569569
Andhra Pradesh,1993,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.4299899519805156,0.3552469287372131,0.4961082687780276
Andhra Pradesh,1994,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.4240725272820347,0.3473742148571658,0.4924371009766853
Andhra Pradesh,1995,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.4178367272259527,0.3387547984639933,0.4867635361742845
Andhra Pradesh,1996,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.4110922570904077,0.334407185002635,0.480836590632737
Andhra Pradesh,1997,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.4036275886580528,0.3274360778263289,0.4750303485170229
Andhra Pradesh,1998,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3956528615475317,0.3200260575252907,0.4692407146612763
Andhra Pradesh,1999,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3873463431269153,0.3116194792957159,0.4639515373921908
Andhra Pradesh,2000,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3788982020580453,0.302534526395348,0.4582696501501032
Andhra Pradesh,2001,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3701728000398361,0.2952190539550449,0.4478327995412469
Andhra Pradesh,2002,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3609042039183979,0.2867329447883731,0.4340852227857745
Andhra Pradesh,2003,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3511971610442566,0.280948376766814,0.4256342697937192
Andhra Pradesh,2004,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3411843203693085,0.2733727033819646,0.4165190727722516
Andhra Pradesh,2005,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3309866806640463,0.2649586769320299,0.4067938320580571
Andhra Pradesh,2006,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3204364533459161,0.2571675924528628,0.3948581656082102
Andhra Pradesh,2007,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3094383493624684,0.249385929246016,0.3804341024747593
Andhra Pradesh,2008,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.2982378262615737,0.2402503469661403,0.3667163515275393
Andhra Pradesh,2009,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.287086508945089,0.2304750417627614,0.354103537513177
Andhra Pradesh,2010,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.2762312613090146,0.2207520666379869,0.3409037652888808
Andhra Pradesh,2011,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.265466794736774,0.2124708916965116,0.3267772786292106
Andhra Pradesh,2012,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.254630631392543,0.2041530744794454,0.3140144806426668
Andhra Pradesh,2013,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.2440329165379879,0.1950187411360121,0.3014717810294461
Andhra Pradesh,2014,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.2339441206240258,0.1860081304741886,0.2888718164785944
Andhra Pradesh,2015,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.2246457253326227,0.1784260080937933,0.2791661168865166
Andhra Pradesh,2016,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.2161057053648415,0.171666389011432,0.266982748594478
Andhra Pradesh,2017,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.2081691978638647,0.1655230702409883,0.2572231479512124
Andhra Pradesh,2018,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.2006629694354688,0.1586669701880246,0.2486675530583786
Andhra Pradesh,2019,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.1934415506889857,0.1515786096563973,0.2406652313089309
Andhra Pradesh,2020,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.1864238309469407,0.1433395983263082,0.2315620869103823
Andhra Pradesh,2021,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.178487314365779,0.1384409156535015,0.2213634094780599
Arunachal Pradesh,1990,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.2977987856144796,0.2141065848940326,0.3967120628596367
Arunachal Pradesh,1991,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3049417970180891,0.2234777439217993,0.4011698002954011
Arunachal Pradesh,1992,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3115320321823937,0.2304034960229617,0.405767185976199
Arunachal Pradesh,1993,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3173632516043942,0.2368265812829652,0.4085763157398421
Arunachal Pradesh,1994,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3222304737256263,0.2440101572867662,0.4132454751145429
Arunachal Pradesh,1995,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3259197490588813,0.2476702953822205,0.4147612755480837
Arunachal Pradesh,1996,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3289116627813484,0.254918609713412,0.4171845952504194
Arunachal Pradesh,1997,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3316866187040845,0.2563693658495952,0.4165608433124534
Arunachal Pradesh,1998,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3340672198831784,0.2605954754105128,0.4158271740325472
Arunachal Pradesh,1999,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3358390113124517,0.2619543327206282,0.4152853237626661
Arunachal Pradesh,2000,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3367810694219155,0.2628508642709025,0.4150980958802552
Arunachal Pradesh,2001,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3365858757584619,0.2643324290412035,0.4145748349469822
Arunachal Pradesh,2002,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3359979748429323,0.2655306803950528,0.4142348695836571
Arunachal Pradesh,2003,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3351452434342067,0.2659023851707698,0.4131180542770556
Arunachal Pradesh,2004,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3341794845470606,0.2649194395083851,0.4116622863013814
Arunachal Pradesh,2005,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3332378373347733,0.2637364417233854,0.4095569611345345
Arunachal Pradesh,2006,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3318590996867778,0.263248742601642,0.4096070910882843
Arunachal Pradesh,2007,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3295983849624603,0.2624434069395802,0.4079928224675411
Arunachal Pradesh,2008,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3268861567234609,0.2581720258916306,0.4059799374818553
Arunachal Pradesh,2009,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3241639036018938,0.2541764207976589,0.4026960105356444
Arunachal Pradesh,2010,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3218746965374675,0.2503216172730899,0.3992130364096451
Arunachal Pradesh,2011,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.319636493739511,0.2488885176138928,0.3970690049176519
Arunachal Pradesh,2012,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.317139310828194,0.2483478211971641,0.3917315754827682
Arunachal Pradesh,2013,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3148560078460329,0.2488472785252323,0.3892276292704337
Arunachal Pradesh,2014,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3132295020620926,0.249299401794106,0.3870269273426431
Arunachal Pradesh,2015,50-69 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3127207522832443,0.2492127636588063,0.3856567491849685
