Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,70+ years,Female,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000141900524339,3.747052571e-7,0.0000733619056728
Andhra Pradesh,1991,70+ years,Female,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000387489904927,6.910616253e-7,0.0002287822623951
Andhra Pradesh,1992,70+ years,Female,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000665515500077,0.000001555775686,0.0004019579914058
Andhra Pradesh,1993,70+ years,Female,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000966933607379,0.0000027414448069,0.0005501813734181
Andhra Pradesh,1994,70+ years,Female,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001283070564669,0.0000038338373873,0.0006796303051463
Andhra Pradesh,1995,70+ years,Female,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001604672075435,0.0000049318733997,0.0009089514681511
Andhra Pradesh,1996,70+ years,Female,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001998450950179,0.0000121476832213,0.0009988849638539
Andhra Pradesh,1997,70+ years,Female,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0002489659475257,0.0000198548216723,0.0010768235402171
Andhra Pradesh,1998,70+ years,Female,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0003005307104436,0.0000258887435252,0.0011893871292783
Andhra Pradesh,1999,70+ years,Female,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0003470340767004,0.0000361507134935,0.0013560758173939
Andhra Pradesh,2000,70+ years,Female,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0003808330809378,0.0000330782142008,0.0015232922418364
Andhra Pradesh,2001,70+ years,Female,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0004059224878708,0.0000461183980615,0.0014416017991978
Andhra Pradesh,2002,70+ years,Female,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0004296978816581,0.0000514926889298,0.0013726756409891
Andhra Pradesh,2003,70+ years,Female,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0004497359303844,0.0000639273845753,0.0013292686267968
Andhra Pradesh,2004,70+ years,Female,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0004635639099056,0.00007473243253,0.0013337887402028
Andhra Pradesh,2005,70+ years,Female,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0004687895487758,0.0000735401957857,0.0014071877850159
Andhra Pradesh,2006,70+ years,Female,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0004629272399889,0.0000836083741613,0.0013299919359109
Andhra Pradesh,2007,70+ years,Female,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0004481207451067,0.000084891471126,0.0013091940005411
Andhra Pradesh,2008,70+ years,Female,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0004284279669653,0.000083613829453,0.0013269325559767
Andhra Pradesh,2009,70+ years,Female,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0004082701888964,0.0000744144824876,0.0013179943682276
Andhra Pradesh,2010,70+ years,Female,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0003920354949928,0.000057285928242,0.001365183461357
Andhra Pradesh,2011,70+ years,Female,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0003783695376059,0.0000625060457235,0.0012582106439847
Andhra Pradesh,2012,70+ years,Female,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.000364053493646,0.0000634723881619,0.0012065877975691
