Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0,0,0
Andhra Pradesh,1991,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,2.10493642e-8,9.878603e-10,1.059118083e-7
Andhra Pradesh,1992,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,7.60774239e-8,4.9242907e-9,3.714021003e-7
Andhra Pradesh,1993,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,1.590604029e-7,1.23186642e-8,7.197997768e-7
Andhra Pradesh,1994,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,2.640132109e-7,1.95711466e-8,0.0000012191819352
Andhra Pradesh,1995,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,3.848244446e-7,1.18318578e-8,0.0000021797948758
Andhra Pradesh,1996,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,6.099640262e-7,3.936537e-8,0.0000030021652297
Andhra Pradesh,1997,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,9.907948529e-7,8.63041272e-8,0.0000041529299046
Andhra Pradesh,1998,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000014655132918,1.340284563e-7,0.0000057194565537
Andhra Pradesh,1999,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000019714904071,2.105679544e-7,0.0000075893968476
Andhra Pradesh,2000,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000024451277494,2.126114157e-7,0.000009777382684
Andhra Pradesh,2001,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000029454612333,3.360671865e-7,0.0000104640482677
Andhra Pradesh,2002,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000035211069095,4.301598364e-7,0.0000112252410766
Andhra Pradesh,2003,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000040933390473,5.953948046e-7,0.0000119467243879
Andhra Pradesh,2004,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.000004582774479,7.500526972e-7,0.0000131150406184
Andhra Pradesh,2005,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000049106179874,7.707929224e-7,0.0000147433642375
Andhra Pradesh,2006,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000051208158467,9.207521581e-7,0.0000147380102643
Andhra Pradesh,2007,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000053097459981,9.958312125e-7,0.0000156903477101
Andhra Pradesh,2008,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.000005471841845,0.0000010622741252,0.0000172626095599
Andhra Pradesh,2009,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.00000560557767,0.0000010167065411,0.0000182808223412
Andhra Pradesh,2010,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000057090851552,8.308317599e-7,0.0000200397499209
Andhra Pradesh,2011,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.00000579585553,9.581624668e-7,0.0000192824252294
Andhra Pradesh,2012,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000058842806794,0.0000010199296365,0.0000194073538973
Andhra Pradesh,2013,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000059720320943,0.0000010781709664,0.0000185566017073
Andhra Pradesh,2014,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000060579540156,0.0000010446554975,0.0000184526341554
Andhra Pradesh,2015,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000061432513999,9.347500002e-7,0.0000203330518978
Andhra Pradesh,2016,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000062541099408,0.0000010237346358,0.0000202142139594
Andhra Pradesh,2017,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000064009967059,9.280423526e-7,0.0000225037050552
Andhra Pradesh,2018,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000065831702967,8.048609534e-7,0.0000260355422903
Andhra Pradesh,2019,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000067930718128,7.115604848e-7,0.0000273958649799
Andhra Pradesh,2020,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000071837669589,6.118260803e-7,0.0000305051743924
Andhra Pradesh,2021,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000072546534428,5.885819041e-7,0.0000310465507304
Arunachal Pradesh,1990,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0,0,0
Arunachal Pradesh,1991,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,3.43617839e-8,1.8865094e-9,1.86152258e-7
Arunachal Pradesh,1992,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,1.231836942e-7,8.2018832e-9,6.140666722e-7
Arunachal Pradesh,1993,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,2.573685474e-7,1.70394786e-8,0.0000013055856682
Arunachal Pradesh,1994,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,4.279081735e-7,2.57649204e-8,0.0000022483665527
Arunachal Pradesh,1995,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,6.255823831e-7,1.80667383e-8,0.0000039118090785
Arunachal Pradesh,1996,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000010211412585,6.02688281e-8,0.0000054520538529
Arunachal Pradesh,1997,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000017168957684,1.456712446e-7,0.0000082759968446
Arunachal Pradesh,1998,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000026027035404,2.565914751e-7,0.0000115918153563
Arunachal Pradesh,1999,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000035688535567,3.664172905e-7,0.0000142401242418
Arunachal Pradesh,2000,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000045053607456,4.48004849e-7,0.0000183103608042
Arunachal Pradesh,2001,70+ years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000055517294045,6.436253801e-7,0.0000213865880571
