Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0166645602567518,0.0137222924491548,0.0198211351127075
Andhra Pradesh,1991,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0166731156916752,0.0136911448240838,0.0198039104761731
Andhra Pradesh,1992,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0166782535130613,0.0137165884167723,0.0198739158790125
Andhra Pradesh,1993,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0166816529490084,0.0137356556888003,0.0199185176366846
Andhra Pradesh,1994,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0166832690053638,0.0137020738408218,0.0199416351540227
Andhra Pradesh,1995,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0166834229318148,0.0136945241431071,0.0199440201599144
Andhra Pradesh,1996,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0166774192107552,0.0136875407236217,0.0196557374960012
Andhra Pradesh,1997,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.01666765400738,0.0137133289002862,0.0197000641764727
Andhra Pradesh,1998,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0166559702381993,0.0136953926823183,0.0195537894262584
Andhra Pradesh,1999,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0166448277656998,0.0136878433421405,0.0195674242211133
Andhra Pradesh,2000,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0166355092632725,0.013676038855044,0.0195604286529147
Andhra Pradesh,2001,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0166359955965114,0.0137043528898504,0.0195741655337533
Andhra Pradesh,2002,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0166384258093332,0.0137640392045961,0.0196375823494809
Andhra Pradesh,2003,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0166405869051934,0.0137654269080147,0.0197193790752875
Andhra Pradesh,2004,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0166403550030504,0.0137795793540163,0.0198076332801372
Andhra Pradesh,2005,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0166358315806189,0.0137876689585939,0.0196928346050393
Andhra Pradesh,2006,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0166216879332383,0.0138081481705707,0.0197340371747166
Andhra Pradesh,2007,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0165980754809383,0.013780087572194,0.0197900800851592
Andhra Pradesh,2008,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0165714252683388,0.0137456395955165,0.0197746071216035
Andhra Pradesh,2009,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0165481532115433,0.0136902499176555,0.019666242676557
Andhra Pradesh,2010,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0165345688658226,0.0137020528146163,0.0195954832688906
Andhra Pradesh,2011,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0165337089051641,0.013587562166861,0.0195748682076227
Andhra Pradesh,2012,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0165409635486406,0.0136142488456366,0.0195608544488387
Andhra Pradesh,2013,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0165508807605844,0.0136616057297157,0.0195207743821292
Andhra Pradesh,2014,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0165582947895019,0.0136813603252264,0.0195079979931431
Andhra Pradesh,2015,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0165585140819609,0.0136868171351711,0.0195311947988214
Andhra Pradesh,2016,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0165605187405797,0.0137200604851886,0.0195006650267292
Andhra Pradesh,2017,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0165697569964645,0.0137899902503113,0.0195543994793579
Andhra Pradesh,2018,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0165759290871772,0.0138322438956833,0.0196081479139733
Andhra Pradesh,2019,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0165684127125478,0.0137974034141339,0.019758227491742
Andhra Pradesh,2020,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0164420060044251,0.0136166018196699,0.0194985019297664
Andhra Pradesh,2021,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0164528982025198,0.0134504482005104,0.0195431968539419
Arunachal Pradesh,1990,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0168587968438966,0.0138776704583438,0.0201476485261339
Arunachal Pradesh,1991,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0168647401244399,0.013845720756986,0.020173934666104
Arunachal Pradesh,1992,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0168686752548179,0.013784531947934,0.0201508924033895
Arunachal Pradesh,1993,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0168712687529958,0.0137565504028354,0.0201568298672684
Arunachal Pradesh,1994,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.016872852195073,0.0137512408833036,0.0201830066598074
Arunachal Pradesh,1995,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0168743491381769,0.0137885783673276,0.0201930270510325
Arunachal Pradesh,1996,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0168700634574023,0.0138194059182165,0.0201981587367236
Arunachal Pradesh,1997,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0168623013152574,0.0138455127909943,0.0201587153381652
Arunachal Pradesh,1998,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0168525905157447,0.0138204247043078,0.020174719698032
Arunachal Pradesh,1999,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0168437388584085,0.0138127662231541,0.020173684876848
Arunachal Pradesh,2000,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0168379988567462,0.0137935938697079,0.0201176094164764
Arunachal Pradesh,2001,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0168377899010106,0.0137562247084956,0.0200282196551227
Arunachal Pradesh,2002,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0168344470009113,0.0137566291723698,0.0200115454188779
Arunachal Pradesh,2003,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0168293778898037,0.0137753709975073,0.0199340170417341
Arunachal Pradesh,2004,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0168243240558375,0.0137759369648045,0.0198873613127038
Arunachal Pradesh,2005,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0168215396668484,0.0138170208435513,0.0198905688483284
Arunachal Pradesh,2006,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0168226289914383,0.0138587619642258,0.0199094120947899
Arunachal Pradesh,2007,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0168266632275008,0.0139009715817819,0.0199811947651971
Arunachal Pradesh,2008,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0168321961000239,0.0139489958435825,0.0199782236804988
Arunachal Pradesh,2009,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0168375667362475,0.0139782650136517,0.0198400263095633
Arunachal Pradesh,2010,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0168409018145786,0.013964610406779,0.019875292372259
Arunachal Pradesh,2011,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0168445550226702,0.0139706511168207,0.0198949176647968
Arunachal Pradesh,2012,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0168504808271676,0.0139797139432725,0.0198648835676483
Arunachal Pradesh,2013,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0168564968753597,0.0139542004220844,0.0199325217189711
Arunachal Pradesh,2014,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0168603818561124,0.0139212044815162,0.0200250380945209
Arunachal Pradesh,2015,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0168602085430447,0.0139028331109279,0.0200668632942895
Arunachal Pradesh,2016,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0168601038859988,0.0138857880196549,0.0200583104023459
Arunachal Pradesh,2017,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0168620995349453,0.0138776730413907,0.0200664562332309
Arunachal Pradesh,2018,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0168611746729079,0.0137914136107723,0.0200822230476155
Arunachal Pradesh,2019,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0168519658156911,0.0137088576767336,0.0200497551709906
Arunachal Pradesh,2020,15-49 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0167827996255252,0.0139164407995894,0.0198985985810775
