Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,70+ years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3932801934454034,0.3053777629611701,0.4951028243671957
Andhra Pradesh,1991,70+ years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3849400430405097,0.3005442409381289,0.48252859771071
Andhra Pradesh,1992,70+ years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3764856697475954,0.2920870895230787,0.4730171740318531
Andhra Pradesh,1993,70+ years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3679890275467825,0.2844160953402908,0.4655308411641983
Andhra Pradesh,1994,70+ years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3594331561717949,0.2775346297619794,0.4597218034497957
Andhra Pradesh,1995,70+ years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3507933437648067,0.2698674406903032,0.4503934826905034
Andhra Pradesh,1996,70+ years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3420618718360114,0.2629810561741388,0.438490183614652
Andhra Pradesh,1997,70+ years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3331642349009793,0.2557685778855581,0.4274685780729683
Andhra Pradesh,1998,70+ years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3240497522771199,0.2467170526019733,0.4135410646008958
Andhra Pradesh,1999,70+ years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3147527762490736,0.2384209950403584,0.4037059267269712
Andhra Pradesh,2000,70+ years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3054437572707901,0.2303448895352668,0.3920449720231156
Andhra Pradesh,2001,70+ years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.2960860481370957,0.2243834768283331,0.3777235429720108
Andhra Pradesh,2002,70+ years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.2865695697846847,0.2179876577198688,0.3656329387543638
