Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,50-69 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.011233995435357,0.0086588903167745,0.013975497813633
Andhra Pradesh,1991,50-69 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0110619346690096,0.0085786847087358,0.0137443603155685
Andhra Pradesh,1992,50-69 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0108655906332095,0.0084762505930951,0.0134812685837126
Andhra Pradesh,1993,50-69 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0106449257566206,0.0082154417385315,0.0132631105395324
Andhra Pradesh,1994,50-69 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0104020698931511,0.0079715992939759,0.0130799276511325
Andhra Pradesh,1995,50-69 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0101405222694523,0.0077161286423106,0.0129445764810388
Andhra Pradesh,1996,50-69 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0098382922021214,0.0075274427751348,0.012483741122894
Andhra Pradesh,1997,50-69 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0094759521237675,0.007246651652623,0.0119470881983755
Andhra Pradesh,1998,50-69 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0090882039088374,0.0069262136033333,0.0115010269832932
Andhra Pradesh,1999,50-69 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.008699451042738,0.0066023546899062,0.0110626039631435
Andhra Pradesh,2000,50-69 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0083366980208337,0.0062668855259689,0.010732808395317
Andhra Pradesh,2001,50-69 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0079522137798505,0.0060075779151589,0.0102232830946324
Andhra Pradesh,2002,50-69 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0075543608402171,0.0056500303926822,0.0096782352312755
Andhra Pradesh,2003,50-69 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0071644751686334,0.0053509073366361,0.0092696613175605
Andhra Pradesh,2004,50-69 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0068049252654288,0.0050402244907995,0.0088324143289354
Andhra Pradesh,2005,50-69 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0064928839708795,0.0047663572018686,0.0084565665600859
Andhra Pradesh,2006,50-69 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0062502982512344,0.0046238614401814,0.0081301637608025
Andhra Pradesh,2007,50-69 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0060339052652327,0.00438992925448,0.0078748977111311
Andhra Pradesh,2008,50-69 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0058299429545546,0.0043083675349491,0.0075571921485302
Andhra Pradesh,2009,50-69 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0056231732841886,0.0041903319550977,0.0073402437017041
Andhra Pradesh,2010,50-69 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.005398413314918,0.0040307706098946,0.0071022207420036
Andhra Pradesh,2011,50-69 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0051448593820643,0.0038394056407629,0.0067389790571009
Andhra Pradesh,2012,50-69 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0048746965267035,0.0036161565193722,0.0064000519598992
Andhra Pradesh,2013,50-69 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0046007263519262,0.0034248775982101,0.0060718898549549
