Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.4202103630663987,0.3466692409105782,0.4954981316710639
Andhra Pradesh,1991,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.4136079236336962,0.3398070639210763,0.488447820315333
Andhra Pradesh,1992,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.4067406054619982,0.3324245939643967,0.4816206571708283
Andhra Pradesh,1993,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.399641366749104,0.3252651607716404,0.4739987902437813
Andhra Pradesh,1994,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3923338253727953,0.3155985453906292,0.4663361448563337
Andhra Pradesh,1995,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3848455995284842,0.3068044027246769,0.4602456086153028
Andhra Pradesh,1996,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3771148474403759,0.2999621768228748,0.4503836110938375
Andhra Pradesh,1997,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3689943275285748,0.293940085080576,0.4413241934115089
Andhra Pradesh,1998,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3605757974948292,0.2861772713301617,0.4327462494661296
Andhra Pradesh,1999,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3518783175941494,0.2799919554761474,0.4255084771730514
Andhra Pradesh,2000,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3429321570870614,0.2715452829795369,0.4161411346243795
Andhra Pradesh,2001,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.333385191638176,0.2633642316842043,0.4055880216512533
Andhra Pradesh,2002,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3232026121397237,0.2566560322524802,0.3931443054499085
Andhra Pradesh,2003,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.312712890458355,0.2479923975511601,0.3808260293650418
Andhra Pradesh,2004,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3022599370941227,0.2396210662956648,0.3694926381508492
Andhra Pradesh,2005,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.2921634686744774,0.2295432917968827,0.3611713909587284
Andhra Pradesh,2006,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.2826471449960079,0.2217906196507188,0.3490486809757854
Andhra Pradesh,2007,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.2734217813931254,0.2148793059439809,0.3396430141580847
Andhra Pradesh,2008,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.264281782736435,0.2077671526938005,0.3260598837172288
Andhra Pradesh,2009,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.2550493752783829,0.20007798064713,0.315071911031021
Andhra Pradesh,2010,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.245532488405372,0.1924518142405641,0.304318630260749
Andhra Pradesh,2011,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.235381722443503,0.1846722459888475,0.2905626584219586
Andhra Pradesh,2012,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.2246586567516953,0.1767502359507201,0.2774070548135219
Andhra Pradesh,2013,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.2139999165051949,0.1681210726705701,0.2646583308856017
Andhra Pradesh,2014,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.2040148458205691,0.1603191062904908,0.2527504868717649
Andhra Pradesh,2015,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.1953130522858501,0.1526823748597406,0.2429977413937127
Andhra Pradesh,2016,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.1877388521558495,0.147740809282733,0.2325765531326533
Andhra Pradesh,2017,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.1808251462065232,0.1419558843585389,0.2243208948457443
Andhra Pradesh,2018,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.1745319238171284,0.13727930448253,0.2156612695409338
Andhra Pradesh,2019,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.1688393793670528,0.1316995657665848,0.2089458209297544
Andhra Pradesh,2020,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.1638245965469834,0.1274501469632541,0.2020273706493116
Andhra Pradesh,2021,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.1581757251750203,0.1235323297065742,0.1975839488640004
Arunachal Pradesh,1990,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3071899970436503,0.2303115957930011,0.3999979614651039
Arunachal Pradesh,1991,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3140003986308031,0.2383913460041722,0.4034684763071938
Arunachal Pradesh,1992,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3202999358776195,0.2445031813431604,0.4059671933893389
Arunachal Pradesh,1993,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3258575904917838,0.2500923666856306,0.411164532167289
Arunachal Pradesh,1994,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3304495571194859,0.2562284539480181,0.4146079804054065
Arunachal Pradesh,1995,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.333847195459802,0.2603823385623358,0.4197122336120739
Arunachal Pradesh,1996,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3365834498745896,0.2636819954689876,0.4205982296735692
Arunachal Pradesh,1997,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.339153157666071,0.2664307555221966,0.4237357081410128
Arunachal Pradesh,1998,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.341316777162616,0.2689435255449705,0.4242019437852133
Arunachal Pradesh,1999,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3428127494406303,0.2706782411624518,0.426242158347743
Arunachal Pradesh,2000,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3433948597108978,0.2713407205056796,0.4253111971053661
Arunachal Pradesh,2001,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3427445409908177,0.2720063154914512,0.4233740790972615
Arunachal Pradesh,2002,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3412034796171375,0.2720976333436413,0.4215347293734418
Arunachal Pradesh,2003,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3391046736815959,0.2712484090145049,0.4179531286189506
Arunachal Pradesh,2004,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3368052549277029,0.2694691845297352,0.4106145147674216
Arunachal Pradesh,2005,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3346483976457412,0.2664195168073793,0.4067650030749001
Arunachal Pradesh,2006,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3325723984124799,0.2661298362204229,0.4060170089251422
Arunachal Pradesh,2007,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3301103236946918,0.2643919591970104,0.4045946595135098
Arunachal Pradesh,2008,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3274013010650499,0.2612508420670256,0.4019235734548174
Arunachal Pradesh,2009,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3246022140831612,0.2574452144946185,0.4024168274204409
Arunachal Pradesh,2010,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3218593716885203,0.2516218812477398,0.39852319212905
Arunachal Pradesh,2011,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3187519578512487,0.2516429347506076,0.3963005201694102
Arunachal Pradesh,2012,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3150550100300335,0.2496996252150876,0.391960775642575
Arunachal Pradesh,2013,50-69 years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3115141019526709,0.2457132391323107,0.3868515031449423
