Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0346478422882039,0.0252417300133766,0.0459706019516727
Andhra Pradesh,1991,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0337146825115113,0.02495507445734,0.043836769069352
Andhra Pradesh,1992,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0327846290070006,0.0246367078732746,0.0426617604740342
Andhra Pradesh,1993,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0318599044369656,0.0239831479781907,0.0416739678397095
Andhra Pradesh,1994,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0309348251255162,0.0231050069769407,0.0407927670963564
Andhra Pradesh,1995,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0300087503695194,0.0221563240607256,0.0396141160063636
Andhra Pradesh,1996,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0290979739293897,0.0212909569591322,0.0384733619129344
Andhra Pradesh,1997,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0281943282316114,0.0206995496277284,0.0372590584954104
Andhra Pradesh,1998,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0272763155199327,0.0199839249134371,0.03609753116834
Andhra Pradesh,1999,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0263621998217623,0.0193881252379824,0.0348627112957653
Andhra Pradesh,2000,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0254718969715641,0.0187159980269837,0.0337239612917345
Andhra Pradesh,2001,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0245855375958626,0.0181838187778288,0.0322213701423596
Andhra Pradesh,2002,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0236825610223198,0.0174200482695803,0.0312446065360693
Andhra Pradesh,2003,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0227816889573344,0.0166715764265324,0.0300286939844377
Andhra Pradesh,2004,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0218945702461603,0.0160260647618809,0.0288817361812944
Andhra Pradesh,2005,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0210266343103439,0.0151967638361952,0.0277400563228692
Andhra Pradesh,2006,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0201721206922177,0.0147918819075721,0.0264478103596713
Andhra Pradesh,2007,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0193222668250561,0.0142978384482571,0.024990086091105
Andhra Pradesh,2008,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0184809217797831,0.0136946451087355,0.023789555181563
Andhra Pradesh,2009,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0176496594093934,0.0131873114263232,0.0225452639505386
Andhra Pradesh,2010,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0168256126467743,0.0124517909859999,0.0215184423962511
Andhra Pradesh,2011,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0160036095748741,0.0119725519642293,0.0204290026826545
Andhra Pradesh,2012,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.015192717947837,0.0115178684771195,0.0194214561254252
Andhra Pradesh,2013,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.014378076738906,0.010954070749077,0.0183238463789201
Andhra Pradesh,2014,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0135840613006538,0.0103058419725568,0.0172398759612457
Andhra Pradesh,2015,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0128716920210975,0.0096520687634866,0.0164589166503448
Andhra Pradesh,2016,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0122298047632593,0.0091533193253224,0.0156339345281715
Andhra Pradesh,2017,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0116074396707365,0.0085959686219697,0.01492026218506
Andhra Pradesh,2018,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0110124925265926,0.0082797866837633,0.014255223349617
Andhra Pradesh,2019,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0104598694328514,0.0078534810272689,0.0138231033820926
Andhra Pradesh,2020,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0099619435799559,0.0073872353547366,0.0127029290396787
Andhra Pradesh,2021,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0096692787791621,0.0071602267716606,0.0124948033823832
Arunachal Pradesh,1990,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0275535310305986,0.0186943487800378,0.0393898136420992
Arunachal Pradesh,1991,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0288048856001988,0.0198277379786595,0.0404718867514965
Arunachal Pradesh,1992,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0298004267389362,0.0207318383831561,0.0410921462592895
Arunachal Pradesh,1993,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0305189443606676,0.0214728740459874,0.0413366342521043
Arunachal Pradesh,1994,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0309417237072607,0.0218111512752612,0.0417650414100861
Arunachal Pradesh,1995,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0310488481422927,0.0216739715923489,0.0423741984096466
Arunachal Pradesh,1996,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0307832203592156,0.0218221787905943,0.0417762164262122
Arunachal Pradesh,1997,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0301882644919369,0.0216042045573292,0.0407945484035561
Arunachal Pradesh,1998,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0293872867949385,0.0210079009705604,0.0391445193005579
Arunachal Pradesh,1999,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.02851310554498,0.020467982696787,0.0376360167582544
Arunachal Pradesh,2000,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0277034681106168,0.019675410255147,0.0366892330040133
Arunachal Pradesh,2001,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0269490861521351,0.0193425048183231,0.0354704362030278
Arunachal Pradesh,2002,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0261701954021639,0.0189436346757981,0.0342236952230329
Arunachal Pradesh,2003,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.02539092931937,0.0186485588969787,0.033187429591581
Arunachal Pradesh,2004,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.024624047369672,0.018022637743518,0.0325433654843856
Arunachal Pradesh,2005,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0238879196087573,0.0171907535000889,0.0318829175911352
Arunachal Pradesh,2006,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0231488071700691,0.0169508812662096,0.0304961748079077
Arunachal Pradesh,2007,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0223886591680151,0.0164721083732355,0.0293527148232217
Arunachal Pradesh,2008,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0216505528320227,0.0156200733688138,0.0281931844114014
Arunachal Pradesh,2009,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0209749507993294,0.0150923593001708,0.027370868641426
Arunachal Pradesh,2010,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0204001304144738,0.0148751452692787,0.0269027034404072
Arunachal Pradesh,2011,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0199180820793032,0.0144154143337162,0.026177559285508
Arunachal Pradesh,2012,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0194864615745267,0.0140642162825232,0.0253347317713245
Arunachal Pradesh,2013,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0190710131441727,0.013835813180843,0.0246460191019201
Arunachal Pradesh,2014,70+ years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0186489663034336,0.0134792714390621,0.0243422240967226
