Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000040575881776,1.102658056e-7,0.0000207831679746
Andhra Pradesh,1991,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000118586641921,2.10160998e-7,0.0000668198348848
Andhra Pradesh,1992,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000202871523343,4.700313998e-7,0.000118515932369
Andhra Pradesh,1993,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.000029092451533,8.180121483e-7,0.0001564997209873
Andhra Pradesh,1994,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000380252937737,0.0000011417798775,0.0002022532789181
Andhra Pradesh,1995,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000468292645162,0.0000013974482899,0.0002451107639595
Andhra Pradesh,1996,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000570979949304,0.0000033853815172,0.0002710300465348
Andhra Pradesh,1997,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.000069380466326,0.0000051955538142,0.000305941280921
Andhra Pradesh,1998,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000820904579442,0.0000071995033066,0.0003248366158473
Andhra Pradesh,1999,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000936235271195,0.0000097577003304,0.0003620992198384
Andhra Pradesh,2000,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001024019298433,0.0000096690315805,0.0004206092027566
Andhra Pradesh,2001,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.00010916163549,0.0000129761284852,0.0004063817313518
Andhra Pradesh,2002,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001156624757417,0.0000150868349275,0.0003707549528298
Andhra Pradesh,2003,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001212209647338,0.0000189317381839,0.000371814468131
Andhra Pradesh,2004,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001251192410906,0.0000209021652609,0.0003650688633829
Andhra Pradesh,2005,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001266170907643,0.0000187019670036,0.0003730083072055
Andhra Pradesh,2006,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001250251854555,0.0000227912149114,0.0003347819508871
Andhra Pradesh,2007,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001209823616477,0.0000228265799517,0.0003415010164956
Andhra Pradesh,2008,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.000115724735612,0.0000223964348613,0.0003285274703906
Andhra Pradesh,2009,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001105024081145,0.0000207639107524,0.0003464940966798
Andhra Pradesh,2010,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001065679260673,0.0000156781948336,0.0003637815900161
Andhra Pradesh,2011,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.000103350184667,0.0000174033515203,0.0003285093854332
Andhra Pradesh,2012,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000997907532882,0.000018349607275,0.0003005381957019
Andhra Pradesh,2013,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000964291925985,0.0000161813683731,0.000275069456204
Andhra Pradesh,2014,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000938041353388,0.0000160541465703,0.0002724839470016
Andhra Pradesh,2015,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000924629149389,0.0000137283502021,0.0002944762339618
Andhra Pradesh,2016,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000933612749026,0.000014981333221,0.0002902137643917
Andhra Pradesh,2017,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000962128576257,0.000014271683172,0.0003309222113835
Andhra Pradesh,2018,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000996846730597,0.0000121418886962,0.0003876445203373
Andhra Pradesh,2019,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001024462423597,0.0000100510940362,0.0004077291696698
Andhra Pradesh,2020,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001045649902432,0.0000088786653136,0.0004155666008907
Andhra Pradesh,2021,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.000108004014996,0.0000079768327593,0.000437239408124
Arunachal Pradesh,1990,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000022235580612,5.67214476e-8,0.0000135068259848
Arunachal Pradesh,1991,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000090547755538,1.677211098e-7,0.0000679017124175
Arunachal Pradesh,1992,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000174025376468,4.369363601e-7,0.0001102372061769
Arunachal Pradesh,1993,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000268381078575,8.375321924e-7,0.0001854946036038
Arunachal Pradesh,1994,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000369357487373,0.0000012994424801,0.0002464488077029
Arunachal Pradesh,1995,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000472688020007,0.0000016495658256,0.000277579804256
Arunachal Pradesh,1996,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000607296348467,0.0000037237646083,0.0003345461994257
Arunachal Pradesh,1997,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000783758214175,0.0000065087098825,0.0004038671404011
Arunachal Pradesh,1998,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000974202491738,0.0000098886027069,0.0004166470488308
Arunachal Pradesh,1999,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001150975608473,0.0000127762372107,0.0004623043209201
Arunachal Pradesh,2000,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001287181229795,0.0000130837547754,0.0005482438649144
Arunachal Pradesh,2001,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001395960897742,0.0000176195769827,0.000530482197245
Arunachal Pradesh,2002,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001505801345422,0.0000218292000955,0.0005372706226769
Arunachal Pradesh,2003,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001602634229532,0.000022162407597,0.0005466043166787
Arunachal Pradesh,2004,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001672061953024,0.000020804103078,0.0005527170170799
Arunachal Pradesh,2005,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001699479267254,0.0000194224139239,0.0006055912086763
Arunachal Pradesh,2006,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001671996635782,0.0000231533653769,0.0005802646964255
Arunachal Pradesh,2007,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001601491393724,0.0000203708813649,0.0005477198279995
Arunachal Pradesh,2008,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001511251258032,0.0000164472440365,0.0005006909514812
Arunachal Pradesh,2009,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001424304483099,0.0000131583234624,0.0005494571065107
Arunachal Pradesh,2010,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001363686640809,0.0000109136192454,0.0005576957873688
Arunachal Pradesh,2011,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001321902722068,0.0000124812126708,0.0005291432267431
Arunachal Pradesh,2012,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.000127990126991,0.0000126722016019,0.0005101930091943
Arunachal Pradesh,2013,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001243384680521,0.0000108489108833,0.0005194543567332
Arunachal Pradesh,2014,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001218006285448,0.000009322287014,0.0005296676080998
Arunachal Pradesh,2015,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001209542227311,0.0000071345788803,0.0005598405986357
Arunachal Pradesh,2016,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001225468466984,0.0000074783723061,0.0005215059780555
Arunachal Pradesh,2017,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001261068528091,0.00000732399859,0.0005378394347805
Arunachal Pradesh,2018,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.000130359058268,0.0000071462369953,0.0005349809135569
Arunachal Pradesh,2019,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001340405500244,0.0000071886016725,0.0006309951266402
Arunachal Pradesh,2020,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001383458189202,0.0000071106895317,0.0006514275283666
Arunachal Pradesh,2021,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0001394266258769,0.0000070447963272,0.000699169703595
Assam,1990,15-49 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000054432468195,1.332937326e-7,0.0000331730649399
