Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,50-69 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0,0,0
Andhra Pradesh,1991,50-69 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,1.55766438e-8,7.576632e-10,7.62924694e-8
Andhra Pradesh,1992,50-69 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,5.71358087e-8,3.6958536e-9,2.661451835e-7
Andhra Pradesh,1993,50-69 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,1.202698182e-7,9.7669366e-9,4.934846907e-7
Andhra Pradesh,1994,50-69 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,2.005049374e-7,1.52830342e-8,8.674150651e-7
Andhra Pradesh,1995,50-69 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,2.933278959e-7,8.6487263e-9,0.0000015282421572
Andhra Pradesh,1996,50-69 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,4.676574501e-7,2.97380681e-8,0.0000021716418582
Andhra Pradesh,1997,50-69 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,7.627299924e-7,6.43102469e-8,0.0000031807840277
Andhra Pradesh,1998,50-69 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000011301688004,1.112682793e-7,0.0000044174924404
Andhra Pradesh,1999,50-69 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000015213432254,1.698546198e-7,0.0000054995946777
Andhra Pradesh,2000,50-69 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000018883874748,1.816853081e-7,0.0000073966530271
Andhra Pradesh,2001,50-69 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000022790297274,2.731668577e-7,0.0000080508639358
Andhra Pradesh,2002,50-69 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000027376691977,3.775933419e-7,0.000008383035214
Andhra Pradesh,2003,50-69 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000031935017058,4.815309255e-7,0.0000091831392953
Andhra Pradesh,2004,50-69 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000035769946164,5.82234103e-7,0.0000100448990609
Andhra Pradesh,2005,50-69 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000038170153164,5.585816199e-7,0.0000114093551132
Andhra Pradesh,2006,50-69 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000039663882052,7.308587482e-7,0.0000116157144272
Andhra Pradesh,2007,50-69 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000040985739374,7.940546362e-7,0.0000118995950566
Andhra Pradesh,2008,50-69 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000042066839926,8.36111153e-7,0.0000130114141875
Andhra Pradesh,2009,50-69 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000042832577608,8.291481932e-7,0.0000140560067828
