Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,70+ years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0,0,0
Andhra Pradesh,1991,70+ years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,3.12544158e-8,1.4932856e-9,1.686853433e-7
Andhra Pradesh,1992,70+ years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,1.11825077e-7,6.9754066e-9,5.815437911e-7
Andhra Pradesh,1993,70+ years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,2.328794889e-7,1.76492729e-8,0.000001133822909
Andhra Pradesh,1994,70+ years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,3.855566603e-7,2.70119907e-8,0.000001731523434
Andhra Pradesh,1995,70+ years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,5.610359032e-7,1.74655092e-8,0.0000029266405264
Andhra Pradesh,1996,70+ years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,8.873493864e-7,5.31605207e-8,0.0000043759716563
Andhra Pradesh,1997,70+ years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000014384603714,1.260909766e-7,0.0000063063553133
Andhra Pradesh,1998,70+ years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000021251304495,2.041917776e-7,0.0000086419198893
Andhra Pradesh,1999,70+ years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000028601158,3.191056e-7,0.0000118672167842
Andhra Pradesh,2000,70+ years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000035567523942,3.292565473e-7,0.0000147778143309
Andhra Pradesh,2001,70+ years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000043222354928,5.134978101e-7,0.0000156829182073
Andhra Pradesh,2002,70+ years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000052273217979,6.682477902e-7,0.0000171340719833
Andhra Pradesh,2003,70+ years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000061319773039,8.988016844e-7,0.0000180715765252
Andhra Pradesh,2004,70+ years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000068935355589,0.0000011007005974,0.000019327679641
Andhra Pradesh,2005,70+ years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000073679126713,0.0000011116171535,0.000021352783429
Andhra Pradesh,2006,70+ years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000076388846124,0.0000013423437427,0.0000220568542326
Andhra Pradesh,2007,70+ years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.000007880284561,0.0000014515652166,0.0000228898714251
