Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0220096676485386,0.0161387263490929,0.0290055196663098
Andhra Pradesh,1991,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0220452011692566,0.0163082225226241,0.028883801671406
Andhra Pradesh,1992,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0220531460443608,0.0164136552408999,0.0287773083948635
Andhra Pradesh,1993,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0220397505999134,0.0164165847938174,0.0287146812256316
Andhra Pradesh,1994,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0220117433325737,0.0163325045594428,0.0287314328934432
Andhra Pradesh,1995,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0219774276148551,0.0163240019627871,0.0287412593455338
Andhra Pradesh,1996,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0218104620189596,0.0162299543146689,0.028732688274718
Andhra Pradesh,1997,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0214652060979713,0.0160726455239935,0.0284871130857988
Andhra Pradesh,1998,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0210662117402409,0.0156549644275597,0.0280120668325121
Andhra Pradesh,1999,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0207341019290734,0.0153803826963224,0.0278395946261109
Andhra Pradesh,2000,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0205905011331484,0.0152560183805263,0.0275277864665159
Andhra Pradesh,2001,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0206078863291586,0.0153817576860067,0.0277600413476553
Andhra Pradesh,2002,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0206657616418467,0.0154711681533986,0.0278413640293033
Andhra Pradesh,2003,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.020742858927466,0.01554370777515,0.0278519727383003
Andhra Pradesh,2004,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0208174216490867,0.0155880084087223,0.027769078201952
Andhra Pradesh,2005,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0208689692937428,0.015477363275312,0.0277169631040659
Andhra Pradesh,2006,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.020818534721622,0.0154382198313354,0.0275982387521875
Andhra Pradesh,2007,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0206552307478978,0.015457634787088,0.0273200851052018
Andhra Pradesh,2008,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0204590198003667,0.0152099916428684,0.0270338016088733
Andhra Pradesh,2009,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0203064164587962,0.0150354058283505,0.0266641384120764
Andhra Pradesh,2010,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0202718506979251,0.0150188504135749,0.0267120886914211
Andhra Pradesh,2011,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0203357162185156,0.0151314587036079,0.026686237044631
Andhra Pradesh,2012,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0204242147230075,0.0152748864905621,0.0268201220181059
Andhra Pradesh,2013,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0205234750370805,0.0153920443229177,0.0268984379022457
Andhra Pradesh,2014,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0206206078365226,0.0154108675205378,0.0270527787796606
Andhra Pradesh,2015,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0207027993898827,0.015334328397852,0.0272860073701246
Andhra Pradesh,2016,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0207747772055929,0.0153637835918565,0.027258620491298
Andhra Pradesh,2017,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0208528253450276,0.0154186128658163,0.0273617477714516
Andhra Pradesh,2018,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.020934857873358,0.0155012287963189,0.0275365617925732
Andhra Pradesh,2019,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0210157440321903,0.015596713021327,0.0278805603647364
Andhra Pradesh,2020,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0210995537209665,0.0155892454854179,0.0278306653079429
Andhra Pradesh,2021,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0211804794701976,0.0156528055003495,0.0277038569535208
Arunachal Pradesh,1990,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0224913270139042,0.0167717385500553,0.0301538480459159
Arunachal Pradesh,1991,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0224956311240132,0.0168989324465779,0.0298565912564914
Arunachal Pradesh,1992,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0224801145311785,0.0168981787848933,0.029559435173484
Arunachal Pradesh,1993,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.022451437454031,0.0168005156484471,0.0290798545467369
Arunachal Pradesh,1994,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0224146982075963,0.0168025310829592,0.0288477971902868
Arunachal Pradesh,1995,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0223782722164772,0.0167283624368038,0.02904383017318
Arunachal Pradesh,1996,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.022216787334921,0.0166766838728093,0.0286342389787511
Arunachal Pradesh,1997,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0218800296991908,0.0164685057381113,0.0281247553367324
Arunachal Pradesh,1998,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0214804652210632,0.0162200870438024,0.0278217828985888
Arunachal Pradesh,1999,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0211355630004737,0.0159935960492217,0.0277315794305617
Arunachal Pradesh,2000,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0209706156603722,0.0158304574689365,0.0277570190886317
Arunachal Pradesh,2001,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.02096560716337,0.0157904528230222,0.0276150571776108
Arunachal Pradesh,2002,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0210046987236597,0.0158740581992194,0.0276773537209465
Arunachal Pradesh,2003,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0210629802107949,0.0159340113089415,0.0278897647055873
Arunachal Pradesh,2004,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0211138427125725,0.0158549352315682,0.0279089922444173
Arunachal Pradesh,2005,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0211346720948053,0.0158366959219453,0.0281917797554419
Arunachal Pradesh,2006,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0210516518199085,0.0158346051027754,0.0279640691724172
Arunachal Pradesh,2007,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0208578023000985,0.0157902920829646,0.0275167020732388
Arunachal Pradesh,2008,5-14 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0206370768174626,0.015599156195343,0.0271698527087484
