Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,<5 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000016505272993,3.99304979e-8,0.000009100683231
Andhra Pradesh,1991,<5 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000046961757593,7.95975317e-8,0.000027779606745
Andhra Pradesh,1992,<5 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000078936263511,1.829347483e-7,0.0000471316216009
Andhra Pradesh,1993,<5 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000111605505517,3.131893992e-7,0.000068590675925
Andhra Pradesh,1994,<5 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.000014418125682,4.531798093e-7,0.000085785592488
Andhra Pradesh,1995,<5 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000175885338662,5.245887586e-7,0.0000906090015064
Andhra Pradesh,1996,<5 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000212450919346,0.0000012236509806,0.0000977073933222
Andhra Pradesh,1997,<5 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000256133891666,0.0000018614476375,0.0001113677138976
Andhra Pradesh,1998,<5 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000300854738128,0.0000026796786234,0.0001285197361011
Andhra Pradesh,1999,<5 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.000034038602478,0.000003412515741,0.0001370034781564
Andhra Pradesh,2000,<5 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000368185512727,0.0000034269029724,0.0001404530770185
Andhra Pradesh,2001,<5 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000387015713585,0.0000046469004848,0.0001288185400518
Andhra Pradesh,2002,<5 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000403282041872,0.0000055890108457,0.0001309479370867
Andhra Pradesh,2003,<5 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000415882163738,0.0000063547662774,0.000124901416857
Andhra Pradesh,2004,<5 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000423821645432,0.0000067590342334,0.00012262690664
Andhra Pradesh,2005,<5 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000426188794671,0.0000065186004621,0.0001338519689438
Andhra Pradesh,2006,<5 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000420332117979,0.0000072408527583,0.0001259454844524
Andhra Pradesh,2007,<5 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000406420458474,0.0000075892189871,0.0001206017669246
Andhra Pradesh,2008,<5 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000387404329575,0.0000072265165031,0.000117065107522
Andhra Pradesh,2009,<5 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000366252697222,0.0000063371614707,0.0001064522344129
Andhra Pradesh,2010,<5 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000346022190827,0.0000051756007977,0.0001076006779603
Andhra Pradesh,2011,<5 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000323133979797,0.0000057722826692,0.0000979287265319
Andhra Pradesh,2012,<5 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000294686319108,0.0000052861291347,0.0000911719136538
Andhra Pradesh,2013,<5 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000265286267024,0.0000047841449506,0.0000792698696944
Andhra Pradesh,2014,<5 years,Male,Multidrug-resistant tuberculosis without extensive drug resistance,Percent of total prevalent cases,0.0000240282321824,0.0000040237654374,0.0000703387003966
