Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0012625306791704,0.0011001239054238,0.0014200256199659
Andhra Pradesh,1991,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0012459183075322,0.0010941973741928,0.0013966314343123
Andhra Pradesh,1992,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0012297618565941,0.0010891327613903,0.001380044268579
Andhra Pradesh,1993,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0012136733834764,0.001074689697451,0.0013670750347377
Andhra Pradesh,1994,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0011981241594569,0.0010544817227518,0.0013509847446915
Andhra Pradesh,1995,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0011832761538528,0.0010343794085502,0.0013414164844493
Andhra Pradesh,1996,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0011706249818765,0.0010287116852908,0.0013265928982748
Andhra Pradesh,1997,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0011569692306479,0.0010184968301601,0.0013098968562409
Andhra Pradesh,1998,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0011429098059007,0.0010024045418797,0.0012943544786042
Andhra Pradesh,1999,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0011282680982603,0.000984294814199,0.0012875287249684
Andhra Pradesh,2000,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0011131303609741,0.0009617564433413,0.0012654237131202
Andhra Pradesh,2001,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0010902170735137,0.0009490666384301,0.0012435632182661
Andhra Pradesh,2002,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0010615489794922,0.0009318322047606,0.0012102313712302
Andhra Pradesh,2003,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0010332951294193,0.0009036277853013,0.0011776285950675
Andhra Pradesh,2004,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.001011619218495,0.0008810185906642,0.0011585660537575
Andhra Pradesh,2005,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0010027771576909,0.0008693063381777,0.0011491658224339
Andhra Pradesh,2006,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0010047645585974,0.0008757772490168,0.001143492159522
Andhra Pradesh,2007,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0010101935540111,0.0008847970136006,0.0011431754925862
Andhra Pradesh,2008,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0010172628375005,0.0008968998000629,0.0011539236822294
Andhra Pradesh,2009,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0010239640175942,0.000900108845902,0.0011585628378869
Andhra Pradesh,2010,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0010280885553467,0.0008969811714409,0.0011652762479375
Andhra Pradesh,2011,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0010262416837749,0.0009029810297921,0.001160309812088
Andhra Pradesh,2012,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0010192160448852,0.0008957831148182,0.0011505661062498
Andhra Pradesh,2013,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0010109199776394,0.0008884631116659,0.0011383719507111
Andhra Pradesh,2014,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0010051254751906,0.0008833421803417,0.0011287018208964
Andhra Pradesh,2015,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0010055207287652,0.0008827932347055,0.0011340018275151
Andhra Pradesh,2016,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0010150926466486,0.0008968102956603,0.0011398813432146
Andhra Pradesh,2017,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0010304288559367,0.0009202185589851,0.0011518123792429
Andhra Pradesh,2018,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0010454178026675,0.0009355003308111,0.0011681657276646
Andhra Pradesh,2019,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0010539778890812,0.0009398553837149,0.0011804711905958
Andhra Pradesh,2020,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0009209084103201,0.0008152747489676,0.0010356202880117
Andhra Pradesh,2021,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0009424007509944,0.0008335221057351,0.0010604385121242
Arunachal Pradesh,1990,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0015321785298545,0.0013501589583399,0.0017294954541941
Arunachal Pradesh,1991,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0015238330865368,0.0013438789773238,0.001707635204488
Arunachal Pradesh,1992,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0015148758540016,0.0013391266036519,0.0016888851642943
Arunachal Pradesh,1993,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0015042963024051,0.001338341068357,0.0016759180044992
Arunachal Pradesh,1994,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0014923102774076,0.0013283807562905,0.0016676312556321
Arunachal Pradesh,1995,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0014788158701672,0.0013096565324909,0.0016579257196057
Arunachal Pradesh,1996,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0014620017591438,0.0013096141607658,0.0016290591512436
Arunachal Pradesh,1997,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0014356747865482,0.0012821326666859,0.0015981397938141
Arunachal Pradesh,1998,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0014062532620361,0.00125873355605,0.0015711250219152
Arunachal Pradesh,1999,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0013788054162606,0.0012320041688963,0.0015375238291873
Arunachal Pradesh,2000,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0013589924225372,0.0012178893681047,0.0015230803943964
Arunachal Pradesh,2001,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0013403999847163,0.0011974003108124,0.0015051216640926
Arunachal Pradesh,2002,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0013207367617205,0.0011790408162626,0.0014829315114042
Arunachal Pradesh,2003,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0013029643489598,0.0011603317296178,0.0014641990952782
Arunachal Pradesh,2004,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0012902351857408,0.0011455429998936,0.0014557222071493
Arunachal Pradesh,2005,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0012858186640651,0.0011360253114623,0.0014579030316438
Arunachal Pradesh,2006,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0012954402121837,0.0011502261553159,0.0014592416151982
Arunachal Pradesh,2007,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0013170613720459,0.0011720396087031,0.0014799269437257
Arunachal Pradesh,2008,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0013428444897999,0.0011893756711606,0.0014971406814871
Arunachal Pradesh,2009,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0013645477253027,0.0012099294363716,0.0015137554091452
Arunachal Pradesh,2010,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0013738038714195,0.0012182826019856,0.0015345642407986
Arunachal Pradesh,2011,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0013596033357276,0.0012125987061418,0.0015118623036002
Arunachal Pradesh,2012,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0013248320535261,0.001184856885538,0.0014756710350705
Arunachal Pradesh,2013,15-49 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0012819001079845,0.0011449020732118,0.0014251229904441
