Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000780270999085,0.0000545225287013,0.0001151094642587
Andhra Pradesh,1991,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000778687403005,0.0000548381452836,0.0001138728990148
Andhra Pradesh,1992,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000778308887887,0.000054954096814,0.0001124908892612
Andhra Pradesh,1993,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000777877792043,0.0000550694922775,0.0001110592197724
Andhra Pradesh,1994,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000777774374351,0.000055141983515,0.0001092869601719
Andhra Pradesh,1995,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000777787461481,0.0000551041027921,0.0001097408152294
Andhra Pradesh,1996,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000782069564799,0.0000553418925873,0.000109787029817
Andhra Pradesh,1997,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000785173055199,0.0000558989754525,0.0001110459407545
Andhra Pradesh,1998,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.000078855707747,0.0000563589765833,0.0001126428347744
Andhra Pradesh,1999,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000792054365518,0.0000564518179084,0.0001141276729335
Andhra Pradesh,2000,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000796203680255,0.0000565041876965,0.000116133896615
Andhra Pradesh,2001,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000795567272045,0.0000568354649917,0.00011432281169
Andhra Pradesh,2002,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000796127258317,0.0000572342528455,0.000114459814774
Andhra Pradesh,2003,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000797559824253,0.0000573294841141,0.0001141097077998
Andhra Pradesh,2004,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000799408162366,0.0000575091800419,0.0001135329780003
Andhra Pradesh,2005,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000801292840074,0.0000577276483984,0.0001140632489668
Andhra Pradesh,2006,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000803037403712,0.0000579530752669,0.0001139920204736
Andhra Pradesh,2007,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000804666543098,0.000057636991881,0.0001155096301484
Andhra Pradesh,2008,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000806228594582,0.000057745686565,0.000116605389318
Andhra Pradesh,2009,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000807709530994,0.0000574026078292,0.0001170558722943
Andhra Pradesh,2010,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000809090712922,0.0000574970775213,0.0001176846129766
Andhra Pradesh,2011,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000809946623887,0.0000580170894485,0.0001174047776421
Andhra Pradesh,2012,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000810452058578,0.0000584061554578,0.0001177818373463
Andhra Pradesh,2013,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000811623668837,0.000058119487687,0.0001175170339599
Andhra Pradesh,2014,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000814293804686,0.000057894326253,0.0001170681026133
Andhra Pradesh,2015,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000819251332667,0.000057939921667,0.0001177792325395
Andhra Pradesh,2016,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000829337860579,0.0000587880996652,0.0001185799237806
Andhra Pradesh,2017,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000844332395487,0.0000595001972743,0.0001228907378933
Andhra Pradesh,2018,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000860166299017,0.0000603956954189,0.0001260019660313
Andhra Pradesh,2019,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000873057213461,0.0000602753383827,0.0001287249851188
Andhra Pradesh,2020,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000882278591831,0.000061737281158,0.0001315844574926
Andhra Pradesh,2021,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0000906248323066,0.0000583248051241,0.0001443237826113
Arunachal Pradesh,1990,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0001191992642902,0.0000826024188424,0.0001719532433163
Arunachal Pradesh,1991,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0001185474144967,0.0000839650051745,0.0001684503589992
Arunachal Pradesh,1992,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0001181840568049,0.0000848919191716,0.0001667961858536
Arunachal Pradesh,1993,15-49 years,Male,Hypertensive heart disease,Percent of total prevalent cases,0.0001178030089685,0.0000858672482212,0.0001631432042416
