Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3661304224950267,0.2833323607617305,0.459355707199472
Andhra Pradesh,1991,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3579664835186705,0.2762828262302034,0.4479655968960354
Andhra Pradesh,1992,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3496453126869527,0.269106060177511,0.4347188300455492
Andhra Pradesh,1993,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3412352600915035,0.2649615876801024,0.4271161979625559
Andhra Pradesh,1994,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3327436638304339,0.2577502955741483,0.4150899994503081
Andhra Pradesh,1995,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3242008490206989,0.2526200464560559,0.4097170254560145
Andhra Pradesh,1996,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.3155131341284537,0.2454682964146908,0.3982717707856998
Andhra Pradesh,1997,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.306626830837039,0.2375895926784816,0.3885578799485478
Andhra Pradesh,1998,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.2976279851814535,0.2286489568938527,0.3794121309802315
Andhra Pradesh,1999,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.2886558372097547,0.2218190292601583,0.368638052656227
Andhra Pradesh,2000,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.2798602892423059,0.2143971201030029,0.3565049681627764
Andhra Pradesh,2001,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.2712215364501076,0.2087266112619891,0.3448342923541647
Andhra Pradesh,2002,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.2626494196483091,0.2015831184684831,0.333877288579789
Andhra Pradesh,2003,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.2541458209017482,0.193531246286299,0.3241513838045635
Andhra Pradesh,2004,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.2457695477736096,0.1864029237639242,0.315166890017269
Andhra Pradesh,2005,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.2375547765157456,0.1790923739581036,0.3067070296998404
Andhra Pradesh,2006,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.2294707845601103,0.1743430607856176,0.2956953847544685
Andhra Pradesh,2007,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.2214489768259677,0.1698027111847972,0.2845008822834218
Andhra Pradesh,2008,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.2135307462625422,0.1650194367281287,0.2741090226085977
Andhra Pradesh,2009,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.2057071719212806,0.1590531541026921,0.2625314773762978
Andhra Pradesh,2010,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.1979627929270605,0.1541996907294985,0.2519782618949576
Andhra Pradesh,2011,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.190157571415917,0.1478898113397711,0.2414313105145577
Andhra Pradesh,2012,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.1822866238344914,0.1426792708188057,0.2313142257009061
Andhra Pradesh,2013,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.1745650000188722,0.1367011699337626,0.2197205596556224
Andhra Pradesh,2014,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.167220695403351,0.1310950791007336,0.2099579752868583
Andhra Pradesh,2015,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.1604716942357372,0.1256152033720953,0.2016586885363259
Andhra Pradesh,2016,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.1542558716456262,0.1211381385897356,0.1946682316360337
Andhra Pradesh,2017,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.1484463325453132,0.1160233416060212,0.1865483193557667
Andhra Pradesh,2018,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.1430706850927841,0.1113391264802562,0.179016433298156
Andhra Pradesh,2019,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.1381895278627817,0.1076629046512642,0.1721307194032899
Andhra Pradesh,2020,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.1337816773514749,0.1046644667775897,0.1642603276763494
Andhra Pradesh,2021,70+ years,Female,Latent tuberculosis infection,Percent of total prevalent cases,0.1289016884356874,0.100426980171067,0.1615955335110636
