Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0350532554954075,0.0274259478153488,0.0427358638700297
Andhra Pradesh,1991,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0351270545942851,0.0275182052728994,0.0430275820476523
Andhra Pradesh,1992,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0351714998743498,0.0276847118788796,0.0431708042230275
Andhra Pradesh,1993,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0351912389038719,0.0278056396450757,0.0432817895861527
Andhra Pradesh,1994,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0351921394971818,0.0277521671149679,0.0432504727056334
Andhra Pradesh,1995,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0351784771509802,0.0275256387074823,0.0434241777361043
Andhra Pradesh,1996,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0344718630575361,0.027067245546948,0.042419457774042
Andhra Pradesh,1997,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0328145645249437,0.0258871821732896,0.0402194866250244
Andhra Pradesh,1998,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0308410100453573,0.0243969584722612,0.0378325744735935
Andhra Pradesh,1999,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0291828232835126,0.0227627456070921,0.0361211618470841
Andhra Pradesh,2000,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0284877234358816,0.0220219626360116,0.0354193026127378
Andhra Pradesh,2001,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0285258018826163,0.0222649628359999,0.0353809021431633
Andhra Pradesh,2002,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0286157025796276,0.0225048213287739,0.0355651153956873
Andhra Pradesh,2003,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0287309019857338,0.0224827297857717,0.0357570306571035
Andhra Pradesh,2004,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0288393949390346,0.0224956945582583,0.0360800264632591
Andhra Pradesh,2005,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0289115203016629,0.0224735675770053,0.0362482630732048
Andhra Pradesh,2006,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0284599498945239,0.0222273099845249,0.0355392478376201
Andhra Pradesh,2007,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0273262098272403,0.0212621472330637,0.0339827211715338
Andhra Pradesh,2008,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0259619972614377,0.0202335449592144,0.0323666174843919
Andhra Pradesh,2009,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0248236860170964,0.0194807937257686,0.0309140269518879
Andhra Pradesh,2010,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0243755983200749,0.0191623661741687,0.0304739706397186
Andhra Pradesh,2011,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0244608567808117,0.0192895603656944,0.0303657175834921
Andhra Pradesh,2012,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0245949634565618,0.0193491518468821,0.0305392065219526
Andhra Pradesh,2013,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0247550630213106,0.0194528087210467,0.0305578793723434
Andhra Pradesh,2014,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.024917666192834,0.0195016606319133,0.0307776174233688
Andhra Pradesh,2015,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0250506144060129,0.019475910378232,0.0307908433125355
Andhra Pradesh,2016,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0251493032991062,0.0195699556979364,0.0308233996366721
Andhra Pradesh,2017,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0252402689278044,0.0196359951670584,0.0309703733245621
Andhra Pradesh,2018,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0253263806252404,0.0196490609711266,0.0312058824595871
Andhra Pradesh,2019,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0254052336716119,0.0195616979800931,0.0314278724760825
Andhra Pradesh,2020,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0254497862245739,0.0198049355478055,0.0316004025687101
Andhra Pradesh,2021,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0257623367986985,0.0200285634911729,0.0313295954716496
Arunachal Pradesh,1990,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0357599690697079,0.0277432342833357,0.0446171643495427
Arunachal Pradesh,1991,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0358352086724429,0.0279515264686176,0.0446657804976674
Arunachal Pradesh,1992,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0358750707137704,0.0280352887713567,0.0444277140661893
Arunachal Pradesh,1993,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0358873863325462,0.0280934386907471,0.0441292071315816
Arunachal Pradesh,1994,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0358721015937033,0.0280557122949323,0.0440405384962782
Arunachal Pradesh,1995,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0358496523924193,0.0278720428942767,0.0441531021645944
Arunachal Pradesh,1996,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0351160657220306,0.0273015415347808,0.0428454297391164
Arunachal Pradesh,1997,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0334058845426894,0.0259486095688246,0.0407800465418095
Arunachal Pradesh,1998,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0313723887589484,0.0243053946181547,0.0382931658667974
Arunachal Pradesh,1999,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0296637244383243,0.0230393124641264,0.0363292912165244
Arunachal Pradesh,2000,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0289362102027617,0.0224824951175887,0.0357293342342653
Arunachal Pradesh,2001,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0289521606509722,0.0224980082318417,0.0357323550234555
Arunachal Pradesh,2002,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.029020842712795,0.0226745588423646,0.0358316936935785
Arunachal Pradesh,2003,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0291066857143129,0.0227836226376718,0.0357572741217446
Arunachal Pradesh,2004,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0291774307664395,0.0228762505541475,0.0357736346945678
Arunachal Pradesh,2005,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0292167303117373,0.0229844912743271,0.0358151996693547
Arunachal Pradesh,2006,<5 years,Male,Upper respiratory infections,Percent of total prevalent cases,0.0287347334016516,0.0224269790120187,0.0350065644480338
