Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,5-14 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0029152027094322,0.0021446456914299,0.0037275413890648
Andhra Pradesh,1991,5-14 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0027594525097169,0.0020483143033586,0.0035500476108393
Andhra Pradesh,1992,5-14 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0026067838856442,0.0019478618293086,0.0033788872256319
Andhra Pradesh,1993,5-14 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0024590107500911,0.0018366791782366,0.003187789507855
Andhra Pradesh,1994,5-14 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0023180220315828,0.0017350802975122,0.003020684971729
Andhra Pradesh,1995,5-14 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0021858203226573,0.0016208304503936,0.0028593576241025
Andhra Pradesh,1996,5-14 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0020550325438893,0.0015291718961149,0.0026764959702277
Andhra Pradesh,1997,5-14 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0019227101667112,0.0014126605520209,0.0025670288612074
Andhra Pradesh,1998,5-14 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0017982158346558,0.0012920800730159,0.0024134906374423
Andhra Pradesh,1999,5-14 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0016907620511959,0.0011876560974473,0.0022920036377205
Andhra Pradesh,2000,5-14 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0016097214494218,0.001110176236251,0.0022152971542072
Andhra Pradesh,2001,5-14 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0015521626994047,0.0010805127585714,0.0021251506995201
Andhra Pradesh,2002,5-14 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.001505040588917,0.0010384233836746,0.0020593803767926
Andhra Pradesh,2003,5-14 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0014613211637606,0.0010190635666295,0.002026141435823
Andhra Pradesh,2004,5-14 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0014148337092038,0.0009811746762568,0.0019741595399337
Andhra Pradesh,2005,5-14 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0013599820602286,0.0009328400316786,0.0019368687831571
Andhra Pradesh,2006,5-14 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0012841187903051,0.0008731878126158,0.0018129650637214
Andhra Pradesh,2007,5-14 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0011866069992876,0.0008118861271234,0.0016696061704976
Andhra Pradesh,2008,5-14 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0010808043936622,0.0007366588587066,0.0015529191815056
Andhra Pradesh,2009,5-14 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.00097982008454,0.0006678187715359,0.0014118264627119
Andhra Pradesh,2010,5-14 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0008965063194457,0.0006018973347043,0.0013039885344655
Andhra Pradesh,2011,5-14 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0008274390508391,0.0005592244070559,0.0011916592137283
Andhra Pradesh,2012,5-14 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0007621848213759,0.0005181947148745,0.0010897406428593
Andhra Pradesh,2013,5-14 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0007022833841257,0.0004793302797446,0.0009882822890601
Andhra Pradesh,2014,5-14 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0006496119000487,0.0004382788198122,0.000911945133964
Andhra Pradesh,2015,5-14 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0006062559330627,0.0004089978359811,0.0008497724587886
Andhra Pradesh,2016,5-14 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0005697404039241,0.0003819213327318,0.0007958141419391
Andhra Pradesh,2017,5-14 years,Female,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0005370419633056,0.0003624491441509,0.0007511597891784
