Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0017754666312364,0.0012421756201444,0.002426883039267
Andhra Pradesh,1991,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0017825073980551,0.0012734900002468,0.0024060081848374
Andhra Pradesh,1992,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0017957313240215,0.0012997236080588,0.0024162926171189
Andhra Pradesh,1993,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0018112531035072,0.001318404888866,0.0024363949740694
Andhra Pradesh,1994,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0018280512667454,0.0013286823967511,0.0024540957168835
Andhra Pradesh,1995,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0018462235378533,0.0013586862646684,0.0024727165748128
Andhra Pradesh,1996,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0018697305860135,0.0013713684819914,0.0024799651278395
Andhra Pradesh,1997,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.001897952581272,0.0013913259780494,0.0025138233442907
Andhra Pradesh,1998,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0019298172363748,0.0014083093948912,0.0025441613771708
Andhra Pradesh,1999,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0019620020298559,0.0014363661190572,0.0025872965927228
Andhra Pradesh,2000,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.001991513351935,0.0014551982057291,0.0026391777931839
Andhra Pradesh,2001,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0020022321296179,0.0014713695081893,0.0026387778432719
Andhra Pradesh,2002,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0020050407735791,0.0014738252489533,0.0026559641307114
Andhra Pradesh,2003,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0020065073208089,0.0014840426507648,0.0026758711636421
Andhra Pradesh,2004,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0020087274193579,0.0014789956643037,0.002678682414182
Andhra Pradesh,2005,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0020106166655541,0.0014811338683617,0.002695007986906
Andhra Pradesh,2006,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0020112230242607,0.0014821479881465,0.0026837149748064
Andhra Pradesh,2007,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0020081631636964,0.0014883863836248,0.0026523314549624
Andhra Pradesh,2008,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0020036055650443,0.0014857016459969,0.0026450532730837
Andhra Pradesh,2009,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.001997493935263,0.0014551148769216,0.0026492458048763
Andhra Pradesh,2010,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0019887463355665,0.0014317656811659,0.0026617270030851
Andhra Pradesh,2011,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0019870988599385,0.0014386101144785,0.0026473230705615
Andhra Pradesh,2012,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0019923339261395,0.0014578998855911,0.0026399030665947
Andhra Pradesh,2013,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0019974191616412,0.00146508003839,0.0026387793401071
Andhra Pradesh,2014,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0020024701529259,0.0014653828704052,0.0026488771431875
Andhra Pradesh,2015,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0020023857326603,0.0014565969268386,0.0026614852615848
Andhra Pradesh,2016,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0020328892067048,0.0014689691890323,0.0027077290191968
Andhra Pradesh,2017,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0020654800676134,0.001496606536798,0.0027551935796171
Andhra Pradesh,2018,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0020922480795534,0.0014895414905009,0.0028421032589984
Andhra Pradesh,2019,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0021038620236328,0.0014911506193079,0.002874812940012
Andhra Pradesh,2020,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0020964662960893,0.0014736191578481,0.0028444064347969
Andhra Pradesh,2021,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0021641729527236,0.0014705026590975,0.0031073881198392
Arunachal Pradesh,1990,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0021765391367843,0.0016068506375058,0.0029136298429877
Arunachal Pradesh,1991,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.002182501245294,0.0016429643920449,0.0029176338900965
Arunachal Pradesh,1992,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0021957509302037,0.0016687705215973,0.0028891085212878
Arunachal Pradesh,1993,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0022128530730725,0.0016846281287721,0.0029181894058089
Arunachal Pradesh,1994,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0022319574821041,0.0016757445904893,0.0029506107731967
Arunachal Pradesh,1995,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0022517756781906,0.0016763816470452,0.0030054912938059
Arunachal Pradesh,1996,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.002277418028382,0.0017082827770816,0.0030122203741342
Arunachal Pradesh,1997,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0023119137592966,0.0017387071963793,0.0030423639228475
Arunachal Pradesh,1998,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0023511539351656,0.0017803495007149,0.0030938073731486
Arunachal Pradesh,1999,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0023905868243012,0.0018024339146528,0.0031565983886047
Arunachal Pradesh,2000,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0024269322408673,0.0018104861132277,0.0032128191074656
Arunachal Pradesh,2001,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0024418485547362,0.001827670224084,0.003183224082627
Arunachal Pradesh,2002,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0024576366371291,0.0018353339901718,0.0031804051695535
Arunachal Pradesh,2003,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0024721165668003,0.0018462011251258,0.0032150528269014
Arunachal Pradesh,2004,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.002482761725595,0.0018591355249672,0.0032452276292179
Arunachal Pradesh,2005,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0024864639837702,0.0018590919627171,0.0032647628288956
Arunachal Pradesh,2006,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0024855515626548,0.0018657414465829,0.0032341875728043
Arunachal Pradesh,2007,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.00248142600685,0.0018601039241335,0.003203419510897
Arunachal Pradesh,2008,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.00247269235465,0.0018652902480638,0.0031901492077131
Arunachal Pradesh,2009,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0024603892487742,0.0018666222491575,0.0032184053573369
Arunachal Pradesh,2010,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0024449150215323,0.001854317065135,0.0032031404076375
Arunachal Pradesh,2011,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.002439604714312,0.00186742057292,0.0031647036184848
Arunachal Pradesh,2012,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0024388849812912,0.0018791223388631,0.0031643137433429
Arunachal Pradesh,2013,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0024375344635809,0.0018647297636891,0.0031614794735399
Arunachal Pradesh,2014,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0024361758061345,0.0018476871192811,0.0031948706162407
Arunachal Pradesh,2015,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0024315267830052,0.0018351990187538,0.0032091517949325
Arunachal Pradesh,2016,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0024529710018159,0.0018518602942863,0.0032349514557451
Arunachal Pradesh,2017,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0024691060300577,0.0018504835796248,0.0032393907344167
Arunachal Pradesh,2018,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0024794483533557,0.0018373861879249,0.003244127791108
Arunachal Pradesh,2019,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0024801885276284,0.0018341011991742,0.003256093838601
Arunachal Pradesh,2020,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0024642986780823,0.0018535753638589,0.0032970238742212
Arunachal Pradesh,2021,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0024630001622519,0.0017030548125381,0.0034608239262498
Assam,1990,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0020903365360011,0.0015197164472512,0.0028571475739106
Assam,1991,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.00207617010507,0.0015250571027392,0.0027828585689797
Assam,1992,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0020689735302477,0.0015370779148804,0.0027484499044165
Assam,1993,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0020678943303539,0.0015484346042499,0.0027324255433824
Assam,1994,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0020711801077657,0.0015491655251221,0.0027130071142178
Assam,1995,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0020782428673852,0.0015400988224197,0.0027381963618479
Assam,1996,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0020976930725483,0.0015707017970152,0.0027524976541925
Assam,1997,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0021323664277036,0.0015964591721476,0.002796475407256
Assam,1998,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0021765796953183,0.0016259757346462,0.0028492521267233
Assam,1999,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0022207362445738,0.0016446191614994,0.002898149984156
Assam,2000,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0022546299768811,0.0016681983248398,0.0029588833734463
Assam,2001,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0022630037211827,0.0016748213276508,0.002979065600056
Assam,2002,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0022652310796578,0.0016936875851529,0.0030158074364273
Assam,2003,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0022646969806028,0.0017134511200714,0.0030189997456904
Assam,2004,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.002265437787708,0.0017222414530469,0.0030142826637118
Assam,2005,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0022660787693208,0.0017008429447577,0.0030318400765911
Assam,2006,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0022680460749757,0.0017109237985362,0.0030156250275318
Assam,2007,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0022705584106634,0.001720855207918,0.0030186640241671
Assam,2008,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0022725086752842,0.00171787164586,0.0030260699488949
Assam,2009,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.002274344215651,0.0017107366358485,0.0030196340364217
Assam,2010,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0022758866621899,0.0017151809404675,0.00304151095337
Assam,2011,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0022876719095709,0.001736006792689,0.0030280519368979
Assam,2012,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0023051143750442,0.0017643474360545,0.0029913539132822
Assam,2013,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0023231459166271,0.0017791168182463,0.003056022690884
Assam,2014,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0023391068652386,0.0017766424192007,0.0030850748270433
Assam,2015,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0023483042494618,0.0017656393418664,0.0031076198512686
Assam,2016,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0023716772337853,0.001785918988029,0.0031481984291961
Assam,2017,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0023886161058044,0.0018020063272171,0.0031808725002557
Assam,2018,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0024004811030594,0.0017899105953844,0.0031994850068575
Assam,2019,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0024073409358639,0.0017870821086046,0.0032382587577754
Assam,2020,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0024082026340444,0.0017878422488978,0.0032391506748847
Assam,2021,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0023756449866372,0.0016639014172418,0.003326393145752
Bihar,1990,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0019349113529449,0.0013514076699233,0.0026881677118656
Bihar,1991,50-69 years,Female,Hypertensive heart disease,Percent of total prevalent cases,0.0019105871654502,0.0013629212135266,0.0026060124781629
