Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,70+ years,Male,Tuberculosis,Percent of total prevalent cases,0.4279490267353513,0.3326333470406339,0.538144863779835
Andhra Pradesh,1991,70+ years,Male,Tuberculosis,Percent of total prevalent cases,0.4187113749849182,0.3269034389940541,0.524481957944734
Andhra Pradesh,1992,70+ years,Male,Tuberculosis,Percent of total prevalent cases,0.4093675689533375,0.3195291094346231,0.5135394523435082
Andhra Pradesh,1993,70+ years,Male,Tuberculosis,Percent of total prevalent cases,0.3999903511794374,0.3098899047271228,0.5024041407675471
Andhra Pradesh,1994,70+ years,Male,Tuberculosis,Percent of total prevalent cases,0.3905556251634245,0.3038900803005136,0.494712644066567
Andhra Pradesh,1995,70+ years,Male,Tuberculosis,Percent of total prevalent cases,0.3810366117929079,0.2945619233378536,0.4885012762935575
Andhra Pradesh,1996,70+ years,Male,Tuberculosis,Percent of total prevalent cases,0.3714515749440218,0.2871459196333525,0.4752649238292057
Andhra Pradesh,1997,70+ years,Male,Tuberculosis,Percent of total prevalent cases,0.3617214737009644,0.2771580458661525,0.4615536884315234
Andhra Pradesh,1998,70+ years,Male,Tuberculosis,Percent of total prevalent cases,0.3517637438805038,0.2680045509375868,0.4482865038253854
Andhra Pradesh,1999,70+ years,Male,Tuberculosis,Percent of total prevalent cases,0.3416209122185559,0.2597023639652298,0.4373206858057532
Andhra Pradesh,2000,70+ years,Male,Tuberculosis,Percent of total prevalent cases,0.3314731680147312,0.250350458221499,0.4242976460269468
Andhra Pradesh,2001,70+ years,Male,Tuberculosis,Percent of total prevalent cases,0.3212704171986345,0.2440065214315007,0.4088163586639906
Andhra Pradesh,2002,70+ years,Male,Tuberculosis,Percent of total prevalent cases,0.3108919646546904,0.2386373258306037,0.3948855858115673
Andhra Pradesh,2003,70+ years,Male,Tuberculosis,Percent of total prevalent cases,0.3004199394593105,0.2318486029376243,0.3808956715469591
Andhra Pradesh,2004,70+ years,Male,Tuberculosis,Percent of total prevalent cases,0.2900363335871161,0.2244261756526057,0.3683030044506264
Andhra Pradesh,2005,70+ years,Male,Tuberculosis,Percent of total prevalent cases,0.2798590071629118,0.2151310893863763,0.3549514754981275
Andhra Pradesh,2006,70+ years,Male,Tuberculosis,Percent of total prevalent cases,0.2698819886588752,0.209073205271107,0.3408460345494712
Andhra Pradesh,2007,70+ years,Male,Tuberculosis,Percent of total prevalent cases,0.2600153940076287,0.2010367362842187,0.3292651141816535
Andhra Pradesh,2008,70+ years,Male,Tuberculosis,Percent of total prevalent cases,0.2502766716107873,0.1926133059900628,0.3153808190431406
Andhra Pradesh,2009,70+ years,Male,Tuberculosis,Percent of total prevalent cases,0.2407215770005805,0.18562011501121,0.304942487614674
Andhra Pradesh,2010,70+ years,Male,Tuberculosis,Percent of total prevalent cases,0.2313925135030406,0.1776454622701772,0.2948957118290059
Andhra Pradesh,2011,70+ years,Male,Tuberculosis,Percent of total prevalent cases,0.2220633368054705,0.1719379289023894,0.2821646367392812
