Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0045713860597103,0.0039206845899554,0.0053239525540711
Andhra Pradesh,1991,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0045246961685728,0.003928095543812,0.0052230756882559
Andhra Pradesh,1992,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0044750361032835,0.0039124207179056,0.0051635764922194
Andhra Pradesh,1993,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0044183026277311,0.003852340260691,0.0051076777214215
Andhra Pradesh,1994,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.004354612089249,0.0038112937944507,0.0050360517942857
Andhra Pradesh,1995,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0042855502668255,0.003708226873745,0.0049676117139657
Andhra Pradesh,1996,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0041994916564754,0.0036545179771418,0.0048152359744089
Andhra Pradesh,1997,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0040878091163148,0.0035758835979838,0.0046397720929767
Andhra Pradesh,1998,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0039705768300706,0.0034770196554202,0.004515181995054
Andhra Pradesh,1999,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0038622710578014,0.0033547232251547,0.0044149144295143
Andhra Pradesh,2000,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0037781934244293,0.0032569145539526,0.004350215917187
Andhra Pradesh,2001,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0036870448077696,0.0032029422863339,0.0042142485284584
Andhra Pradesh,2002,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.003588874281733,0.0031408363070303,0.0040747859083443
Andhra Pradesh,2003,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0034980793885252,0.0030789489231597,0.0039625449362846
Andhra Pradesh,2004,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0034240498822518,0.0030237971111774,0.0039164558010213
Andhra Pradesh,2005,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0033723909065377,0.002950765891384,0.0038729075327839
Andhra Pradesh,2006,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0033412425064782,0.00294652097025,0.0037990770880609
Andhra Pradesh,2007,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0033153815745333,0.0029319760227542,0.0037343592457726
Andhra Pradesh,2008,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0032921978049836,0.0028994954486627,0.0037041887013203
Andhra Pradesh,2009,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0032684024186952,0.0028592712850373,0.0036915154718938
Andhra Pradesh,2010,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0032391857579093,0.0028166751820072,0.0036630946104155
Andhra Pradesh,2011,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0032146109321021,0.0028195828925246,0.0036135739681586
Andhra Pradesh,2012,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0031914060711476,0.0028290444910587,0.0035832133071013
Andhra Pradesh,2013,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0031693308818968,0.0028080207533891,0.0035770303957248
Andhra Pradesh,2014,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0031539620588407,0.0027916350469434,0.0035744332919378
Andhra Pradesh,2015,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0031473173789176,0.0027578194140409,0.0035860747454837
Andhra Pradesh,2016,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0031680382011719,0.0028083749400002,0.0035541692955431
Andhra Pradesh,2017,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0031884311133472,0.0028483388280502,0.0035771905700245
Andhra Pradesh,2018,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0032031374872658,0.0028485358030302,0.0035607760321086
Andhra Pradesh,2019,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0032056979182259,0.0028227888012909,0.0035947241755758
Andhra Pradesh,2020,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0028075672709902,0.0024751549139089,0.0031967931218195
Andhra Pradesh,2021,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0029443365920377,0.0025992861598848,0.0033231849246438
Arunachal Pradesh,1990,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0069868742720013,0.0060170586486041,0.0080562212261458
Arunachal Pradesh,1991,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0068864948487237,0.0059986420612607,0.0078329393849721
Arunachal Pradesh,1992,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0067783018299002,0.0060217803992601,0.0076481908680725
Arunachal Pradesh,1993,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0066585910211685,0.0058781028604027,0.0075177038711464
Arunachal Pradesh,1994,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0065272852419226,0.0057443465930966,0.0073571578967607
Arunachal Pradesh,1995,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0063853864725283,0.0055865741144415,0.0072770712923579
Arunachal Pradesh,1996,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0061908575337226,0.0054725913333826,0.007023219687448
Arunachal Pradesh,1997,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0059366361766314,0.0052574239606778,0.0066971079604369
Arunachal Pradesh,1998,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0056814754053451,0.0050063139807539,0.0064080370831946
Arunachal Pradesh,1999,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0054819165233035,0.0047779982191031,0.0061986616929164
Arunachal Pradesh,2000,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0053973757663744,0.0046591064681292,0.0061206433706783
Arunachal Pradesh,2001,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0053644878659522,0.004688120576497,0.0060724819586658
Arunachal Pradesh,2002,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0053386166064782,0.0046914579728207,0.0060399900911305
Arunachal Pradesh,2003,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0053152611451475,0.0046991597555053,0.0060032288701931
Arunachal Pradesh,2004,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0052912331432938,0.004663580152896,0.0060067385622234
Arunachal Pradesh,2005,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0052625272165587,0.0046386567834457,0.0060239662551424
Arunachal Pradesh,2006,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0052401194384408,0.0046396182405631,0.0059146789063586
Arunachal Pradesh,2007,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0052176756190789,0.0046372506847605,0.0058406670036445
Arunachal Pradesh,2008,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0051879989048329,0.0046145797283131,0.0058042870597374
Arunachal Pradesh,2009,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0051481264376395,0.0045669157962956,0.005763732895462
Arunachal Pradesh,2010,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0050936134305995,0.0044899629913218,0.0057555463790524
Arunachal Pradesh,2011,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0049944124022544,0.0044313726278571,0.005593323432249
Arunachal Pradesh,2012,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0048190164293158,0.0042874553578964,0.0053962241953545
Arunachal Pradesh,2013,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0046112743715658,0.0040834065006931,0.0051581307407296
Arunachal Pradesh,2014,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0044193579876963,0.0038812217536961,0.0049702841129427
Arunachal Pradesh,2015,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0042868200026449,0.0037475922217296,0.0048440898104762
Arunachal Pradesh,2016,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0042364259072045,0.0037515122477821,0.0047331854671236
Arunachal Pradesh,2017,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0042006449548307,0.0037255163369025,0.004686128980707
Arunachal Pradesh,2018,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.004155361506786,0.0036951964784666,0.0046418462702445
Arunachal Pradesh,2019,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0040740628721801,0.003597567321273,0.0045785103594083
Arunachal Pradesh,2020,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0036279166081442,0.0031964831940984,0.0040670352339122
Arunachal Pradesh,2021,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0037543519655879,0.0032852198208134,0.0042206867847614
Assam,1990,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0065922513113008,0.0057474010881424,0.0075157626491825
Assam,1991,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0066031242308039,0.0057889887925131,0.0074410852158397
Assam,1992,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0065985880901919,0.0058559438615908,0.0073927547880459
Assam,1993,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0065823058098796,0.0058424143991002,0.0073713901215217
Assam,1994,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0065560859203886,0.0058049254065793,0.0073713941018204
Assam,1995,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0065234209676634,0.0057136647879405,0.0073619522505863
Assam,1996,50-69 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.006426464745164,0.0056805503456941,0.0072033318341502
