Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.43902063233132,0.3775968597571019,0.4958186131231559
Andhra Pradesh,1991,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.4352559425512106,0.375569592072888,0.4918914038627772
Andhra Pradesh,1992,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.430339185833814,0.3710647400595211,0.4883205451403577
Andhra Pradesh,1993,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.4245238763428157,0.3640628779910379,0.483185217448425
Andhra Pradesh,1994,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.4180053681699626,0.3557981896459106,0.4778383442629924
Andhra Pradesh,1995,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.4109838812450921,0.3487556094428676,0.4745822611314308
Andhra Pradesh,1996,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.401543989052369,0.342858325606715,0.4639422717719659
Andhra Pradesh,1997,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3889403103126393,0.3336798815878625,0.4498259431274489
Andhra Pradesh,1998,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3749454256199718,0.3226846189345322,0.4372454716817879
Andhra Pradesh,1999,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3613760301699547,0.3103059637157304,0.4245685707292096
Andhra Pradesh,2000,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3501111957103403,0.3010462325019267,0.4169212030493767
Andhra Pradesh,2001,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3406816522438284,0.2919126289313896,0.4054207134068088
Andhra Pradesh,2002,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3313873564946946,0.2833390632712722,0.3933753551609947
Andhra Pradesh,2003,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3221556446324053,0.2754422940402842,0.3824789399672168
Andhra Pradesh,2004,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3129012292910961,0.2676668968343487,0.3724800362904108
Andhra Pradesh,2005,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3035342813701871,0.2575541366979168,0.3627487325707631
Andhra Pradesh,2006,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.2937503096093121,0.2496293407805412,0.3498630384746859
Andhra Pradesh,2007,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.2836149598167585,0.2393721346744418,0.3398432758620764
Andhra Pradesh,2008,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.2735607151381334,0.2300641292720378,0.3282182297444964
Andhra Pradesh,2009,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.2640124930348352,0.2205679731566424,0.3172730396488357
Andhra Pradesh,2010,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.255377170855158,0.2135338528373418,0.306864188917033
Andhra Pradesh,2011,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.2473049596851408,0.2056669400485959,0.2966827335307261
Andhra Pradesh,2012,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.2392619459831998,0.2002457812622971,0.2870660806815597
Andhra Pradesh,2013,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.231377441103414,0.1943828688674969,0.2776572583416949
Andhra Pradesh,2014,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.2237749671908073,0.1875412050815965,0.2685475016966493
Andhra Pradesh,2015,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.2165979664159327,0.1813376720659712,0.26073530117008
Andhra Pradesh,2016,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.2094724870429956,0.1765711246677463,0.2531300634078315
Andhra Pradesh,2017,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.2021173880289398,0.1701619514325495,0.2442793863543869
Andhra Pradesh,2018,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.1947609532196286,0.1641923886082083,0.235861281800506
Andhra Pradesh,2019,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.1875888491217906,0.1580533491325225,0.2277652635780438
Andhra Pradesh,2020,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.1803451292326724,0.1518594172861367,0.2174865006755993
Andhra Pradesh,2021,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.1740473896075943,0.1461146914896837,0.2100242266644533
Arunachal Pradesh,1990,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.2971373484607182,0.2310556198691751,0.3809138534371744
Arunachal Pradesh,1991,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3052487811316768,0.2446504737680617,0.3823109909083533
Arunachal Pradesh,1992,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3120969756707587,0.251482055280525,0.3869787240789801
Arunachal Pradesh,1993,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3177068704357753,0.256181763166501,0.3903520939678569
Arunachal Pradesh,1994,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3220595694448832,0.2622981721460609,0.394766914010532
Arunachal Pradesh,1995,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3251476164878853,0.2661134998495232,0.3940708040193926
Arunachal Pradesh,1996,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3254723509865022,0.2687349054976108,0.3920949131563112
Arunachal Pradesh,1997,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3226939439225048,0.2680890285320067,0.3872949008188426
Arunachal Pradesh,1998,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3183709204499056,0.2664856986305258,0.3809448537649982
Arunachal Pradesh,1999,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3141829769090423,0.2627743038465423,0.3758611490342047
Arunachal Pradesh,2000,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.311928145938344,0.2608354135527838,0.3739582930781309
Arunachal Pradesh,2001,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3112531411257764,0.2613914171515056,0.3706235427444029
Arunachal Pradesh,2002,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3105239643961058,0.2614456160494522,0.3683786840556867
Arunachal Pradesh,2003,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3097212189206605,0.2606374198535477,0.3678707440510932
Arunachal Pradesh,2004,15-49 years,Male,Latent tuberculosis infection,Percent of total prevalent cases,0.3088417759020671,0.2601675448304898,0.3667180074490872
