Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.001143481993262,0.000874954907215,0.0014468382302292
Andhra Pradesh,1991,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0010980392810194,0.000846164312912,0.0013857723920521
Andhra Pradesh,1992,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0010512229987983,0.0008192793445748,0.0013153292889325
Andhra Pradesh,1993,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0010042367584993,0.0007837080680817,0.0012611819012322
Andhra Pradesh,1994,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.000958202392199,0.000744383704252,0.0012050683225841
Andhra Pradesh,1995,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0009144162818656,0.0007022736638488,0.0011616835327245
Andhra Pradesh,1996,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0008708618978996,0.0006660803087769,0.0011061197140116
Andhra Pradesh,1997,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0008261764787003,0.0006215302199739,0.0010669314171144
Andhra Pradesh,1998,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0007829384927457,0.0005797223750175,0.0010207198776707
Andhra Pradesh,1999,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0007437253483361,0.0005362370353921,0.0009785148092313
Andhra Pradesh,2000,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0007112258230049,0.0004944421506446,0.0009547098590417
Andhra Pradesh,2001,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0006852583114599,0.0004763193760415,0.0009263092907336
Andhra Pradesh,2002,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0006626656344308,0.000459390838216,0.0009022697951725
Andhra Pradesh,2003,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0006408656060506,0.0004422569271977,0.0008824900501834
Andhra Pradesh,2004,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0006178429284156,0.0004220930703238,0.0008587202575833
Andhra Pradesh,2005,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0005918579967619,0.0003982450063935,0.0008276172791172
Andhra Pradesh,2006,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0005576783161701,0.00037689345834,0.0007837955841449
Andhra Pradesh,2007,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0005144795912296,0.0003455932254118,0.0007242451992981
Andhra Pradesh,2008,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0004677054188912,0.0003090332670575,0.0006551341474424
Andhra Pradesh,2009,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0004226934457964,0.0002775158015497,0.0005937409221344
Andhra Pradesh,2010,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0003846679800004,0.000253251404179,0.000544816254543
Andhra Pradesh,2011,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0003527657747274,0.0002324955773962,0.0004979619169004
Andhra Pradesh,2012,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0003229483069357,0.0002143165209104,0.0004580814784883
Andhra Pradesh,2013,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0002951566008695,0.0001959267269479,0.000420965588411
Andhra Pradesh,2014,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0002695211288413,0.0001797549797879,0.0003856176201729
Andhra Pradesh,2015,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0002463295495119,0.0001633739463466,0.0003544039133925
Andhra Pradesh,2016,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0002236808565643,0.0001505476645769,0.0003160883132563
Andhra Pradesh,2017,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.000201567253632,0.0001380799730012,0.0002848547072551
Andhra Pradesh,2018,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0001831964584753,0.0001224836366513,0.0002567041754938
Andhra Pradesh,2019,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0001717180987267,0.0001114017367643,0.0002424709200962
Andhra Pradesh,2020,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.000166330487652,0.0001100413806659,0.0002379889063612
Andhra Pradesh,2021,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0001637878400327,0.0001080231553301,0.0002305971800042
Arunachal Pradesh,1990,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0008302004952693,0.0005007449886711,0.0012088259393181
Arunachal Pradesh,1991,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0008278036095858,0.0005426248240623,0.0011664552102425
Arunachal Pradesh,1992,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0008201001094413,0.0005548232279178,0.0011200325114175
Arunachal Pradesh,1993,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.000808552961898,0.0005655986653652,0.0010777147191719
Arunachal Pradesh,1994,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0007946882477372,0.0005675364392525,0.0010519017523458
Arunachal Pradesh,1995,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0007803042484909,0.0005631986908192,0.001012666825562
Arunachal Pradesh,1996,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0007554849624601,0.0005627586497089,0.0009726448706061
Arunachal Pradesh,1997,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0007154823405672,0.0005348157431366,0.0009167620060118
Arunachal Pradesh,1998,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0006691628350936,0.0004966490659222,0.0008628395891579
Arunachal Pradesh,1999,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0006255105125756,0.0004577393867629,0.0008253006005265
Arunachal Pradesh,2000,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0005935505192727,0.0004280960164054,0.0007946507892723
Arunachal Pradesh,2001,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0005712790278887,0.0004162364896103,0.0007646736856135
Arunachal Pradesh,2002,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0005506395024351,0.0004056913835276,0.0007383829844127
Arunachal Pradesh,2003,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0005316006520897,0.0003853985371831,0.0007083200071365
Arunachal Pradesh,2004,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0005140601995207,0.0003706902832106,0.0006856239509919
Arunachal Pradesh,2005,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0004980475904149,0.0003571559272204,0.0006704248547329
Arunachal Pradesh,2006,5-14 years,Male,Drug-susceptible tuberculosis,Percent of total prevalent cases,0.0004816893069173,0.0003464504727283,0.0006414019129039
