Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,5-14 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0,0,0
Andhra Pradesh,1991,5-14 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,1.027922e-9,4.79927e-11,5.4812991e-9
Andhra Pradesh,1992,5-14 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,3.6108383e-9,2.260639e-10,1.85039467e-8
Andhra Pradesh,1993,5-14 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,7.4324853e-9,5.417535e-10,3.3602178e-8
Andhra Pradesh,1994,5-14 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,1.21778681e-8,8.470497e-10,5.93788475e-8
Andhra Pradesh,1995,5-14 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,1.75487427e-8,4.950873e-10,9.22598313e-8
Andhra Pradesh,1996,5-14 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,2.70592346e-8,1.7291613e-9,1.310623335e-7
Andhra Pradesh,1997,5-14 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,4.26707361e-8,3.6759724e-9,1.799881193e-7
Andhra Pradesh,1998,5-14 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,6.18662689e-8,6.1766753e-9,2.491027988e-7
Andhra Pradesh,1999,5-14 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,8.21779917e-8,8.8472922e-9,3.355296049e-7
Andhra Pradesh,2000,5-14 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,1.011433115e-7,9.5220138e-9,3.964578059e-7
Andhra Pradesh,2001,5-14 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,1.228591226e-7,1.47251413e-8,4.244067092e-7
Andhra Pradesh,2002,5-14 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,1.496071507e-7,2.09762509e-8,4.71164034e-7
Andhra Pradesh,2003,5-14 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,1.759119707e-7,2.75678586e-8,5.184659492e-7
Andhra Pradesh,2004,5-14 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,1.961915925e-7,3.03441649e-8,5.635325162e-7
Andhra Pradesh,2005,5-14 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,2.04780503e-7,3.17939279e-8,6.226148885e-7
Andhra Pradesh,2006,5-14 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,2.039342223e-7,3.65033539e-8,6.015891877e-7
Andhra Pradesh,2007,5-14 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,2.004826446e-7,3.6218027e-8,5.890845778e-7
Andhra Pradesh,2008,5-14 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,1.956653193e-7,3.75245519e-8,5.699556392e-7
Andhra Pradesh,2009,5-14 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,1.906892634e-7,3.47534543e-8,6.03398589e-7
Andhra Pradesh,2010,5-14 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,1.867338097e-7,2.73782543e-8,6.322109807e-7
Andhra Pradesh,2011,5-14 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,1.820697182e-7,3.06757314e-8,5.845314967e-7
Andhra Pradesh,2012,5-14 years,Male,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,1.75251008e-7,3.14025242e-8,5.368847284e-7
