Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0,0,0
Andhra Pradesh,1991,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,2.8034195e-9,1.106389e-10,1.6040595e-8
Andhra Pradesh,1992,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,9.2129569e-9,5.435376e-10,4.57641874e-8
Andhra Pradesh,1993,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,1.85075894e-8,1.2519073e-9,8.42306846e-8
Andhra Pradesh,1994,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,2.99715546e-8,2.1205396e-9,1.415629023e-7
Andhra Pradesh,1995,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,4.29148157e-8,1.2418445e-9,2.331969097e-7
Andhra Pradesh,1996,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,6.46846778e-8,4.0949054e-9,3.066860089e-7
Andhra Pradesh,1997,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,9.95851033e-8,8.7631209e-9,4.653591084e-7
Andhra Pradesh,1998,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,1.425374562e-7,1.44371154e-8,6.065431338e-7
Andhra Pradesh,1999,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,1.885451484e-7,2.02213329e-8,7.514767426e-7
Andhra Pradesh,2000,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,2.326335121e-7,2.28560407e-8,9.467256315e-7
Andhra Pradesh,2001,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,2.851218979e-7,3.49928068e-8,0.0000010184507959
Andhra Pradesh,2002,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,3.5069232e-7,4.7909876e-8,0.0000010879527708
Andhra Pradesh,2003,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,4.154223067e-7,6.53386217e-8,0.0000011728081034
Andhra Pradesh,2004,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,4.652236734e-7,7.29234905e-8,0.0000012843281659
Andhra Pradesh,2005,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,4.859528253e-7,7.28123999e-8,0.0000014607893351
Andhra Pradesh,2006,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,4.840874138e-7,8.52954564e-8,0.0000013779527251
Andhra Pradesh,2007,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,4.771793122e-7,8.50726545e-8,0.0000013688471487
Andhra Pradesh,2008,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,4.680041006e-7,8.58860676e-8,0.0000014103646798
Andhra Pradesh,2009,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,4.592585203e-7,8.16511146e-8,0.0000014425584679
Andhra Pradesh,2010,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,4.535755327e-7,6.83966555e-8,0.0000015129181082
Andhra Pradesh,2011,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,4.468811204e-7,7.77385681e-8,0.0000014827085016
Andhra Pradesh,2012,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,4.358208961e-7,7.69743104e-8,0.0000013906160329
Andhra Pradesh,2013,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,4.238133984e-7,7.33804404e-8,0.0000013198904896
Andhra Pradesh,2014,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,4.144589154e-7,6.42238369e-8,0.0000013043221576
Andhra Pradesh,2015,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,4.114960695e-7,5.78258994e-8,0.0000013973591556
Andhra Pradesh,2016,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,4.205117573e-7,7.20720571e-8,0.0000013977292988
Andhra Pradesh,2017,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,4.400834589e-7,6.92315929e-8,0.0000016427306573
Andhra Pradesh,2018,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,4.637954384e-7,6.30485518e-8,0.0000017565146343
Andhra Pradesh,2019,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,4.851289365e-7,4.46863193e-8,0.0000019019568096
Andhra Pradesh,2020,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,5.104477901e-7,4.24693161e-8,0.0000020001315485
Andhra Pradesh,2021,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,5.422812819e-7,4.45156754e-8,0.0000022201292359
Arunachal Pradesh,1990,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0,0,0
Arunachal Pradesh,1991,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,3.5285375e-9,1.958378e-10,2.3308196e-8
Arunachal Pradesh,1992,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,1.1954482e-8,7.85266e-10,6.87841598e-8
Arunachal Pradesh,1993,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,2.43823685e-8,1.6818027e-9,1.268587902e-7
Arunachal Pradesh,1994,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,3.9938628e-8,2.5183037e-9,1.93710459e-7
Arunachal Pradesh,1995,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,5.78106637e-8,1.9826123e-9,3.385385083e-7
Arunachal Pradesh,1996,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,9.01856265e-8,5.8302068e-9,4.87407276e-7
Arunachal Pradesh,1997,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,1.446910954e-7,1.27008668e-8,6.993193925e-7
Arunachal Pradesh,1998,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,2.136339587e-7,2.35271392e-8,9.538478679e-7
Arunachal Pradesh,1999,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,2.889724455e-7,3.31532784e-8,0.0000011360870591
Arunachal Pradesh,2000,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,3.622242263e-7,3.44425537e-8,0.0000013880530623
Arunachal Pradesh,2001,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,4.451653414e-7,5.05229565e-8,0.0000016349397787
Arunachal Pradesh,2002,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,5.441099135e-7,6.87952837e-8,0.0000018764417957
Arunachal Pradesh,2003,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,6.418087387e-7,8.44449975e-8,0.000002048600386
Arunachal Pradesh,2004,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,7.207318326e-7,9.446371e-8,0.0000022486339178
Arunachal Pradesh,2005,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,7.634191671e-7,7.86178489e-8,0.0000024589007556
Arunachal Pradesh,2006,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,7.798419303e-7,9.22707557e-8,0.0000025775661339
Arunachal Pradesh,2007,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,7.919613278e-7,9.09003958e-8,0.000002739365586
Arunachal Pradesh,2008,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,8.005511203e-7,8.109401e-8,0.0000026481442188
Arunachal Pradesh,2009,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,8.063182276e-7,7.27366685e-8,0.000003230153558
Arunachal Pradesh,2010,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,8.095369341e-7,6.85133068e-8,0.0000034925706456
Arunachal Pradesh,2011,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,8.102401437e-7,7.40328153e-8,0.0000034979278661
Arunachal Pradesh,2012,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,8.093957042e-7,6.72479454e-8,0.0000035319047333
Arunachal Pradesh,2013,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,8.092803825e-7,6.64026729e-8,0.0000035097754358
Arunachal Pradesh,2014,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,8.122174373e-7,5.84658663e-8,0.0000037874907959
Arunachal Pradesh,2015,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,8.207915016e-7,4.34326332e-8,0.0000039485940192
Arunachal Pradesh,2016,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,8.630902138e-7,4.88511068e-8,0.0000038563163615
Arunachal Pradesh,2017,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,9.482525316e-7,5.66356364e-8,0.000004120520173
Arunachal Pradesh,2018,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000010498660905,5.82542475e-8,0.0000045243560971
Arunachal Pradesh,2019,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000011409635745,5.80362257e-8,0.000004948418867
Arunachal Pradesh,2020,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.000001223700601,5.63262178e-8,0.0000056244159022
Arunachal Pradesh,2021,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0.0000013023534588,6.43492067e-8,0.0000062580993219
Assam,1990,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,0,0,0
Assam,1991,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,5.6589761e-9,2.893034e-10,2.68020756e-8
Assam,1992,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,1.91171817e-8,1.4449761e-9,1.09101879e-7
Assam,1993,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,3.8864212e-8,3.2085618e-9,2.260086671e-7
Assam,1994,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,6.33897267e-8,5.0549083e-9,3.046535771e-7
Assam,1995,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,9.12343464e-8,3.7812904e-9,5.175646917e-7
Assam,1996,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,1.39199094e-7,8.1798778e-9,7.328733468e-7
Assam,1997,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,2.166849465e-7,1.75000344e-8,0.0000010131367232
Assam,1998,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,3.113354886e-7,3.25666034e-8,0.0000013352872373
Assam,1999,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,4.107313984e-7,4.04048542e-8,0.0000016791937634
Assam,2000,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,5.022390357e-7,4.69915019e-8,0.0000021318860918
Assam,2001,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,6.070647228e-7,6.87124003e-8,0.0000022265653332
Assam,2002,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,7.368074485e-7,1.062196578e-7,0.0000024523380414
Assam,2003,5-14 years,Female,Extensively drug-resistant tuberculosis,Percent of total prevalent cases,8.63986456e-7,1.385145745e-7,0.0000026961473372
