Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,5-14 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0014051125038245,0.0010869871171409,0.0017676922523824
Andhra Pradesh,1991,5-14 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0013789935731311,0.0010726980829269,0.001728245023295
Andhra Pradesh,1992,5-14 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0013519731338133,0.0010594811431598,0.0016840330495366
Andhra Pradesh,1993,5-14 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0013245707490774,0.0010356874099798,0.0016518248551196
Andhra Pradesh,1994,5-14 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0012972753699268,0.0010204445059798,0.0016169267561179
Andhra Pradesh,1995,5-14 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0012706889463615,0.0009946946090191,0.0015876218261746
Andhra Pradesh,1996,5-14 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0012450985992033,0.000978859477072,0.0015451020372296
Andhra Pradesh,1997,5-14 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0012201349665929,0.0009605155961401,0.0015102506956317
Andhra Pradesh,1998,5-14 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0011954686832142,0.0009412558877632,0.0014929053948396
Andhra Pradesh,1999,5-14 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0011707264482915,0.0009196835178751,0.0014619448900871
Andhra Pradesh,2000,5-14 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0011456618669517,0.0008991130751882,0.0014313259380912
Andhra Pradesh,2001,5-14 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0011192885457547,0.0008853742859886,0.0014025064142753
Andhra Pradesh,2002,5-14 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0010919348238379,0.0008593167475904,0.0013602212541957
Andhra Pradesh,2003,5-14 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0010648168341426,0.0008395031386378,0.0013334870849439
Andhra Pradesh,2004,5-14 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0010395013485038,0.0008232812476984,0.0013105522835286
Andhra Pradesh,2005,5-14 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0010178553962032,0.0008057922623519,0.0012869892099957
Andhra Pradesh,2006,5-14 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0009997341588457,0.0007871956840945,0.0012555414298714
Andhra Pradesh,2007,5-14 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0009834902724975,0.0007649899672632,0.0012281973572217
