Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0029974200095584,0.0026112517819635,0.0034261028806698
Andhra Pradesh,1991,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0028220449020572,0.0024770590011579,0.0031966433612477
Andhra Pradesh,1992,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0026780988591211,0.0023627026396482,0.0030353922622796
Andhra Pradesh,1993,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0025703136607353,0.0022727119606973,0.0029268666736194
Andhra Pradesh,1994,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0025029969387263,0.0022024801949875,0.0028269964731317
Andhra Pradesh,1995,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0024807959897502,0.0021655011027855,0.0027996333095555
Andhra Pradesh,1996,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0025223851811847,0.0022110620811863,0.0028507063406283
Andhra Pradesh,1997,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0026180037603227,0.0023042744726265,0.0029540533369985
Andhra Pradesh,1998,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0027301232441316,0.0024096666961093,0.0030898891279292
Andhra Pradesh,1999,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0028224712585882,0.0024792038326667,0.0032204526891306
Andhra Pradesh,2000,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0028607800731426,0.0025108366400581,0.0032630074728437
Andhra Pradesh,2001,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0028509782995377,0.0025071292225675,0.0032386231208143
Andhra Pradesh,2002,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0028253339063295,0.0024955267285872,0.0031996978372306
Andhra Pradesh,2003,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.002788823062165,0.0024613294270821,0.0031544726172109
Andhra Pradesh,2004,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0027438960757223,0.0024282923331941,0.0031134009111703
Andhra Pradesh,2005,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0026950078137204,0.0023729820984276,0.0030879451350412
Andhra Pradesh,2006,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0026010578554341,0.0023045840916798,0.0029557432543722
Andhra Pradesh,2007,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0024420558201161,0.0021670997816664,0.0027582648193104
Andhra Pradesh,2008,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.002255599250189,0.0020059870488361,0.0025335571976094
Andhra Pradesh,2009,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0020793913301327,0.0018554164790596,0.0023236494795559
Andhra Pradesh,2010,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0019500486749664,0.0017323941531661,0.0021864628792159
Andhra Pradesh,2011,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.001865859276466,0.0016629546570029,0.0020867577272717
Andhra Pradesh,2012,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.001799529374786,0.0015988783014294,0.0020236985896375
Andhra Pradesh,2013,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0017453383410361,0.0015448610740586,0.0019765051585187
Andhra Pradesh,2014,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0016926042715679,0.0014989842442907,0.0019291666346684
Andhra Pradesh,2015,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0016314531641451,0.001436554328507,0.0018597113505853
Andhra Pradesh,2016,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0015525529752854,0.0013723297758019,0.001767764799291
Andhra Pradesh,2017,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0014600627991617,0.0012974512958733,0.001655695928803
Andhra Pradesh,2018,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0013677491975913,0.0012172955226598,0.0015415775509105
Andhra Pradesh,2019,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0012903305078656,0.0011384219439515,0.0014486863597849
Andhra Pradesh,2020,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0012286262152678,0.0010667605960161,0.0013922524908098
Andhra Pradesh,2021,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0012594019454332,0.0010793540830442,0.0014881179035747
Arunachal Pradesh,1990,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0057076270087773,0.0049732190170634,0.0065458576526763
Arunachal Pradesh,1991,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0053948737562467,0.0047073429189561,0.0061324160824215
Arunachal Pradesh,1992,<5 years,Female,Lower respiratory infections,Percent of total prevalent cases,0.0051203249188933,0.0044779088203289,0.0058034215882134
