Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,<5 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.003477583133482,0.0030529582547663,0.0039223340294047
Andhra Pradesh,1991,<5 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0032520829181815,0.0028558832083875,0.0036686007615115
Andhra Pradesh,1992,<5 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0030569384390976,0.0026898431960976,0.0034584303387062
Andhra Pradesh,1993,<5 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0029035286436874,0.0025575155386758,0.0032935166640906
Andhra Pradesh,1994,<5 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0028028853112571,0.0024782684383364,0.0031798489610133
Andhra Pradesh,1995,<5 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0027678139260933,0.002429581693597,0.003154311813471
Andhra Pradesh,1996,<5 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0027975322937067,0.0024682901795581,0.0031856938711555
Andhra Pradesh,1997,<5 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0028656309301951,0.0025302005997383,0.0032495376772454
Andhra Pradesh,1998,<5 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0029467852458033,0.0026044697694693,0.0033328176047625
Andhra Pradesh,1999,<5 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0030170664943182,0.0026620271661369,0.0034093185196829
Andhra Pradesh,2000,<5 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0030545148686515,0.0026766484509995,0.0034763918091078
Andhra Pradesh,2001,<5 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0030625850594045,0.0027100638112592,0.003465542755731
Andhra Pradesh,2002,<5 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0030607231056563,0.0027228704920221,0.0034552327049715
Andhra Pradesh,2003,<5 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0030504118385662,0.0027142956486817,0.003451912568056
Andhra Pradesh,2004,<5 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0030298516823344,0.002690011878349,0.0034340793442445
Andhra Pradesh,2005,<5 years,Male,Lower respiratory infections,Percent of total prevalent cases,0.0029992918566944,0.0026501229277182,0.0034078338730812
