Location,Year,Age,Sex,Cause of death or injury,Measure,Value,Lower bound,Upper bound
Andhra Pradesh,1990,5-14 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0217890062720432,0.0164000012371611,0.0285621632738884
Andhra Pradesh,1991,5-14 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0217444380802822,0.0162530599446381,0.028587036137078
Andhra Pradesh,1992,5-14 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0216833324762132,0.0161733725330343,0.0285956791860495
Andhra Pradesh,1993,5-14 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0216100309680321,0.0161468467170485,0.0285321391009163
Andhra Pradesh,1994,5-14 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0215298466663753,0.0161283408980879,0.0284311333148249
Andhra Pradesh,1995,5-14 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0214491512454756,0.0160992216357752,0.0284595490432163
Andhra Pradesh,1996,5-14 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0212805852436517,0.0159572110733479,0.0277886938939038
Andhra Pradesh,1997,5-14 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0209925108000327,0.0156752210911652,0.0272150451745254
Andhra Pradesh,1998,5-14 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0206736400653808,0.0154056546583816,0.0271271840095886
Andhra Pradesh,1999,5-14 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0204096732800019,0.0151158724802796,0.0269931646244567
Andhra Pradesh,2000,5-14 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0202863095193136,0.0149760364349186,0.02700272988404
Andhra Pradesh,2001,5-14 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0202775227999064,0.0149626787560323,0.0270085706858818
Andhra Pradesh,2002,5-14 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0202924147046699,0.0150121025698565,0.0268048916402696
Andhra Pradesh,2003,5-14 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0203158413702884,0.0149388333387569,0.026644469747451
Andhra Pradesh,2004,5-14 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0203332332783582,0.0149687545962046,0.0266873023670781
Andhra Pradesh,2005,5-14 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0203317392929055,0.0149419176299314,0.0269874299814364
Andhra Pradesh,2006,5-14 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0202220440730973,0.0148825057997229,0.0266866543270991
Andhra Pradesh,2007,5-14 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.019985065692707,0.0147914610423983,0.026444271859684
Andhra Pradesh,2008,5-14 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0197129878957582,0.0146235719843932,0.0259312902936704
Andhra Pradesh,2009,5-14 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0194939001328819,0.0145391312941685,0.0255323396719241
Andhra Pradesh,2010,5-14 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0194129021489488,0.0143950401855865,0.0256401776089754
Andhra Pradesh,2011,5-14 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0194530335563213,0.0144852379478134,0.0255643088774723
Andhra Pradesh,2012,5-14 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0195299078366268,0.0145694913952135,0.0255674718168822
Andhra Pradesh,2013,5-14 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0196227477806318,0.0146417313395164,0.0258177135086386
Andhra Pradesh,2014,5-14 years,Female,Upper respiratory infections,Percent of total prevalent cases,0.0197110303626112,0.0145524808842853,0.0257220393713546
